spec_key,source_specification_id,spec_number,spec_version,spec_title,spec_type_code,spec_type_name,product_key,material_key,site_key,market_key,status_code,status_name,stage_code,stage_name,ctd_section,compendia_reference,effective_start_date,effective_end_date,effective_start_date_key,effective_end_date_key,approval_date,approval_date_key,approver_name,approved_by,supersedes_spec_id,supersedes_spec_key,is_current,valid_from,valid_to,load_timestamp
298433043522035063,SPEC-001528,QC-SPEC-2022-001528,1.1,Sitagliptin Drug Substance Specification,DS,Drug Substance,986009731167468690,227014722596443513,1114374057383523306,719834040361105234,APP,Approved,COM,Commercial,3.2.P.5.2,USP,2023-09-18,,20230918,,2023-08-31,20230831,Approver-32,user-27,,,True,2026-02-28T20:37:29.726928,,2026-02-28T20:37:29.726928
97605191355394355,SPEC-001529,QC-SPEC-2023-001529,5.2,Sertraline Raw Material Specification,RM,Raw Material,590880060653402159,464722761102804987,652713864818073742,809932346083823820,APP,Approved,COM,Commercial,3.2.P.5.2,USP,2025-10-13,,20251013,,2025-10-12,20251012,Approver-8,user-23,,,True,2026-02-28T20:37:29.726942,,2026-02-28T20:37:29.726943
629951793671158073,SPEC-001530,QC-SPEC-2024-001530,2.1,Empagliflozin Drug Substance Specification,DS,Drug Substance,733252189330924557,776586199761839355,19632869490552304,134681485612096117,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2024-08-29,,20240829,,2024-08-25,20240825,Approver-46,user-22,,,True,2026-02-28T20:37:29.726955,,2026-02-28T20:37:29.726956
450196717276091811,SPEC-001531,QC-SPEC-2025-001531,5.8,Omeprazole Raw Material Specification,RM,Raw Material,63170048226902845,218351797492966496,123897802993369418,760111678575971204,APP,Approved,COM,Commercial,3.2.S.4.1,BP,2020-07-15,,20200715,,2020-07-04,20200704,Approver-42,user-29,,,True,2026-02-28T20:37:29.726972,,2026-02-28T20:37:29.726972
440473674543538156,SPEC-001532,QC-SPEC-2026-001532,4.2,Pembrolizumab In-Process Control Specification,IPC,In-Process Control,721605275020364477,448431804506986534,290983122066396445,432276672472724223,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2023-06-07,,20230607,,2023-05-22,20230522,Approver-39,user-24,,,True,2026-02-28T20:37:29.726986,,2026-02-28T20:37:29.726989
866317898154176574,SPEC-001533,QC-SPEC-2020-001533,5.6,Carvedilol Drug Substance Specification,DS,Drug Substance,647967682601457534,134207174586150205,100801617554395358,809932346083823820,APP,Approved,DEV,Development,3.2.S.4.1,BP,2023-08-22,,20230822,,2023-08-11,20230811,Approver-29,user-46,,,True,2026-02-28T20:37:29.727003,,2026-02-28T20:37:29.727003
999846970817218364,SPEC-001534,QC-SPEC-2021-001534,3.8,Sertraline Intermediate Specification,INTERMED,Intermediate,128540710958684665,40928205123898648,918112986228691303,151224252208255654,SUP,Superseded,COM,Commercial,3.2.P.5.1,EP,2020-12-03,,20201203,,2020-11-18,20201118,Approver-2,user-17,,,True,2026-02-28T20:37:29.727018,,2026-02-28T20:37:29.727019
398897967716341977,SPEC-001535,QC-SPEC-2022-001535,3.2,Valsartan Raw Material Specification,RM,Raw Material,343165652349251370,556373998400714045,114090057959650911,680573631773592303,SUP,Superseded,COM,Commercial,3.2.S.4.1,,2024-11-03,,20241103,,2024-10-31,20241031,Approver-15,user-24,,,True,2026-02-28T20:37:29.727033,,2026-02-28T20:37:29.727034
1074693557508096419,SPEC-001536,QC-SPEC-2023-001536,2.0,Losartan In-Process Control Specification,IPC,In-Process Control,11195008920067929,568604232687135073,933618731918284868,1045047908631349298,DRA,Draft,COM,Commercial,3.2.P.5.2,JP,2024-02-01,,20240201,,2024-01-12,20240112,Approver-37,user-27,,,True,2026-02-28T20:37:29.727049,,2026-02-28T20:37:29.727050
1029291446522571205,SPEC-001537,QC-SPEC-2024-001537,4.9,Cetuximab Excipient Specification,EXCIP,Excipient,566172641180576253,563360840079456410,467373117589015664,760111678575971204,DRA,Draft,CLI,Clinical,3.2.S.4.1,USP,2022-02-10,,20220210,,2022-01-15,20220115,Approver-46,user-20,,,True,2026-02-28T20:37:29.727082,,2026-02-28T20:37:29.727083
173993918801126225,SPEC-001538,QC-SPEC-2025-001538,1.1,Azithromycin Raw Material Specification,RM,Raw Material,783215336042084381,353493289588707565,172384463309089249,869990322986917753,DRA,Draft,CLI,Clinical,3.2.S.4.2,USP,2022-10-21,,20221021,,2022-10-10,20221010,Approver-36,user-37,,,True,2026-02-28T20:37:29.727096,,2026-02-28T20:37:29.727097
1011063618777367280,SPEC-001539,QC-SPEC-2026-001539,2.2,Duloxetine Raw Material Specification,RM,Raw Material,803327766617464194,72722746746452497,694738612452718043,717353280968687793,SUP,Superseded,COM,Commercial,3.2.P.5.1,EP,2023-11-28,,20231128,,2023-11-06,20231106,Approver-13,user-25,,,True,2026-02-28T20:37:29.727110,,2026-02-28T20:37:29.727111
176020189876189655,SPEC-001540,QC-SPEC-2020-001540,3.7,Trastuzumab In-Process Control Specification,IPC,In-Process Control,629959773446082277,495741081005181280,79239146133907914,713914735956176051,SUP,Superseded,COM,Commercial,3.2.S.4.2,USP,2025-10-06,,20251006,,2025-09-29,20250929,Approver-9,user-43,,,True,2026-02-28T20:37:29.727124,,2026-02-28T20:37:29.727125
794031666591195950,SPEC-001541,QC-SPEC-2021-001541,4.4,Metformin Intermediate Specification,INTERMED,Intermediate,377949331635499237,1069600613336309096,192968342959973654,180079035177217696,SUP,Superseded,COM,Commercial,3.2.S.4.2,USP,2022-07-19,,20220719,,2022-07-18,20220718,Approver-48,user-8,,,True,2026-02-28T20:37:29.727138,,2026-02-28T20:37:29.727139
197957847266104937,SPEC-001542,QC-SPEC-2022-001542,5.2,Rivaroxaban In-Process Control Specification,IPC,In-Process Control,1126505078572808140,840136036308991773,317572024261877103,719017896462535156,APP,Approved,COM,Commercial,3.2.S.4.2,USP,2025-05-16,,20250516,,2025-04-27,20250427,Approver-41,user-22,,,True,2026-02-28T20:37:29.727155,,2026-02-28T20:37:29.727156
916754083976076589,SPEC-001543,QC-SPEC-2023-001543,5.8,Cetuximab In-Process Control Specification,IPC,In-Process Control,957020388668088508,1126661339114163963,547473128815303591,79438863500997711,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2025-06-12,,20250612,,2025-05-19,20250519,Approver-33,user-24,,,True,2026-02-28T20:37:29.727173,,2026-02-28T20:37:29.727173
520848747813340042,SPEC-001544,QC-SPEC-2024-001544,3.3,Sitagliptin In-Process Control Specification,IPC,In-Process Control,94415654386651968,671807178133025012,349700393308997088,79438863500997711,SUP,Superseded,COM,Commercial,3.2.S.4.2,BP,2021-03-05,,20210305,,2021-02-15,20210215,Approver-45,user-16,,,True,2026-02-28T20:37:29.727189,,2026-02-28T20:37:29.727190
912992745311631147,SPEC-001545,QC-SPEC-2025-001545,3.9,Duloxetine Drug Substance Specification,DS,Drug Substance,1057303164690916694,48785840701933717,994180550334117185,151224252208255654,SUP,Superseded,COM,Commercial,3.2.P.5.2,JP,2025-07-26,,20250726,,2025-07-07,20250707,Approver-21,user-30,,,True,2026-02-28T20:37:29.727205,,2026-02-28T20:37:29.727206
671932923202513447,SPEC-001546,QC-SPEC-2026-001546,4.9,Dulaglutide In-Process Control Specification,IPC,In-Process Control,806358606617609363,1090471605783780732,795473164318541398,717353280968687793,SUP,Superseded,COM,Commercial,3.2.S.4.1,BP,2020-06-26,,20200626,,2020-06-11,20200611,Approver-9,user-25,,,True,2026-02-28T20:37:29.727219,,2026-02-28T20:37:29.727219
410315928581454022,SPEC-001547,QC-SPEC-2020-001547,3.9,Empagliflozin In-Process Control Specification,IPC,In-Process Control,733252189330924557,345901364592419082,352630313262767873,719017896462535156,DRA,Draft,CLI,Clinical,3.2.P.5.1,BP,2025-01-25,,20250125,,2024-12-29,20241229,Approver-2,user-47,,,True,2026-02-28T20:37:29.727246,,2026-02-28T20:37:29.727246
792256715433211271,SPEC-001548,QC-SPEC-2021-001548,5.0,Valsartan Raw Material Specification,RM,Raw Material,502686427232160439,295177332408227902,547473128815303591,646216603064030264,APP,Approved,CLI,Clinical,3.2.S.4.2,,2025-10-13,,20251013,,2025-10-02,20251002,Approver-46,user-37,,,True,2026-02-28T20:37:29.727259,,2026-02-28T20:37:29.727259
490538034449690791,SPEC-001549,QC-SPEC-2022-001549,4.5,Rivaroxaban Excipient Specification,EXCIP,Excipient,873245558132334181,508273429511901853,172384463309089249,79438863500997711,DRA,Draft,COM,Commercial,3.2.S.4.2,,2022-07-02,,20220702,,2022-06-02,20220602,Approver-5,user-25,,,True,2026-02-28T20:37:29.727273,,2026-02-28T20:37:29.727274
880554061807337340,SPEC-001550,QC-SPEC-2023-001550,2.0,Montelukast Excipient Specification,EXCIP,Excipient,1098043416042394935,222490887178531138,352630313262767873,760111678575971204,SUP,Superseded,CLI,Clinical,3.2.S.4.2,USP,2020-06-08,,20200608,,2020-05-23,20200523,Approver-44,user-30,,,True,2026-02-28T20:37:29.727289,,2026-02-28T20:37:29.727290
26351435706942989,SPEC-001551,QC-SPEC-2024-001551,1.7,Fluoxetine Excipient Specification,EXCIP,Excipient,751099030605917423,502673623809815550,114246666796624147,760111678575971204,DRA,Draft,DEV,Development,3.2.S.4.1,BP,2020-04-14,,20200414,,2020-03-24,20200324,Approver-38,user-11,,,True,2026-02-28T20:37:29.727304,,2026-02-28T20:37:29.727305
986656463881398049,SPEC-001552,QC-SPEC-2025-001552,2.6,Sitagliptin Drug Product Specification,DP,Drug Product,667372257135090204,780275790452224288,114246666796624147,510218675243733257,APP,Approved,DEV,Development,3.2.P.5.2,EP,2020-02-25,,20200225,,2020-02-17,20200217,Approver-36,user-22,,,True,2026-02-28T20:37:29.727321,,2026-02-28T20:37:29.727322
338566250159265490,SPEC-001553,QC-SPEC-2026-001553,4.5,Dapagliflozin In-Process Control Specification,IPC,In-Process Control,191381373109002391,1108871605623121587,413331060368526253,719017896462535156,APP,Approved,COM,Commercial,3.2.S.4.1,EP,2021-07-20,,20210720,,2021-06-20,20210620,Approver-30,user-16,,,True,2026-02-28T20:37:29.727338,,2026-02-28T20:37:29.727339
952247179316170263,SPEC-001554,QC-SPEC-2020-001554,3.9,Carvedilol Raw Material Specification,RM,Raw Material,1045283481082310752,622753094522315268,114090057959650911,510218675243733257,SUP,Superseded,COM,Commercial,3.2.P.5.1,EP,2025-01-19,,20250119,,2025-01-14,20250114,Approver-9,user-9,,,True,2026-02-28T20:37:29.727351,,2026-02-28T20:37:29.727352
830038841086070514,SPEC-001555,QC-SPEC-2021-001555,1.9,Metoprolol Drug Product Specification,DP,Drug Product,910692005827022726,434844898380083049,1114374057383523306,691862151663912276,DRA,Draft,CLI,Clinical,3.2.S.4.1,JP,2023-09-12,,20230912,,2023-08-14,20230814,Approver-21,user-24,,,True,2026-02-28T20:37:29.727365,,2026-02-28T20:37:29.727366
526515650565265901,SPEC-001556,QC-SPEC-2022-001556,4.4,Canagliflozin Raw Material Specification,RM,Raw Material,92163266228085173,130468930142191020,918112986228691303,432276672472724223,SUP,Superseded,CLI,Clinical,3.2.P.5.1,EP,2024-08-10,,20240810,,2024-08-06,20240806,Approver-27,user-20,,,True,2026-02-28T20:37:29.727378,,2026-02-28T20:37:29.727379
347783261348056369,SPEC-001557,QC-SPEC-2023-001557,5.9,Canagliflozin Raw Material Specification,RM,Raw Material,1066752807284316733,412967652147746440,349700393308997088,717353280968687793,DRA,Draft,COM,Commercial,3.2.S.4.1,,2021-10-17,,20211017,,2021-10-13,20211013,Approver-6,user-41,,,True,2026-02-28T20:37:29.727392,,2026-02-28T20:37:29.727393
810968442348445186,SPEC-001558,QC-SPEC-2024-001558,4.1,Nivolumab Drug Product Specification,DP,Drug Product,365789210170060693,888633605022348339,1090498828547780005,556594667284305129,DRA,Draft,COM,Commercial,3.2.S.4.1,EP,2020-05-01,,20200501,,2020-04-16,20200416,Approver-10,user-35,,,True,2026-02-28T20:37:29.727407,,2026-02-28T20:37:29.727408
744032872701389105,SPEC-001559,QC-SPEC-2025-001559,4.8,Carvedilol In-Process Control Specification,IPC,In-Process Control,1045283481082310752,779632295106073518,428432496504477680,4150961011720645,APP,Approved,COM,Commercial,3.2.P.5.2,EP,2023-04-27,,20230427,,2023-04-17,20230417,Approver-43,user-1,,,True,2026-02-28T20:37:29.727426,,2026-02-28T20:37:29.727427
681043334797938546,SPEC-001560,QC-SPEC-2026-001560,4.3,Duloxetine Raw Material Specification,RM,Raw Material,971557318390481578,861582941722351304,192968342959973654,556594667284305129,DRA,Draft,CLI,Clinical,3.2.P.5.2,BP,2020-07-28,,20200728,,2020-07-23,20200723,Approver-1,user-32,,,True,2026-02-28T20:37:29.727441,,2026-02-28T20:37:29.727442
300485268309773506,SPEC-001561,QC-SPEC-2020-001561,4.3,Furosemide Excipient Specification,EXCIP,Excipient,412635161405846507,932895255865469765,547473128815303591,151224252208255654,DRA,Draft,COM,Commercial,3.2.P.5.1,JP,2021-07-14,,20210714,,2021-06-28,20210628,Approver-44,user-27,,,True,2026-02-28T20:37:29.727455,,2026-02-28T20:37:29.727456
411459593630177350,SPEC-001562,QC-SPEC-2021-001562,2.6,Carvedilol Drug Substance Specification,DS,Drug Substance,993657727117075399,65841140161987724,349700393308997088,134681485612096117,APP,Approved,COM,Commercial,3.2.P.5.1,EP,2024-03-24,,20240324,,2024-02-29,20240229,Approver-44,user-12,,,True,2026-02-28T20:37:29.727476,,2026-02-28T20:37:29.727477
172696926014742376,SPEC-001563,QC-SPEC-2022-001563,1.7,Ibuprofen Drug Product Specification,DP,Drug Product,106238092183137397,60179564721115832,878250793116557982,760111678575971204,APP,Approved,COM,Commercial,3.2.P.5.1,BP,2020-04-05,,20200405,,2020-03-23,20200323,Approver-42,user-30,,,True,2026-02-28T20:37:29.727490,,2026-02-28T20:37:29.727491
554842938600639499,SPEC-001564,QC-SPEC-2023-001564,1.3,Fluoxetine Drug Substance Specification,DS,Drug Substance,581644705723486982,861582941722351304,1149565156025236853,717353280968687793,SUP,Superseded,DEV,Development,3.2.S.4.1,JP,2021-12-08,,20211208,,2021-12-06,20211206,Approver-20,user-40,,,True,2026-02-28T20:37:29.727503,,2026-02-28T20:37:29.727504
934972076512690070,SPEC-001565,QC-SPEC-2024-001565,2.1,Rosuvastatin Drug Substance Specification,DS,Drug Substance,360132152078606289,808850583259154605,1130895423210570657,646216603064030264,DRA,Draft,CLI,Clinical,3.2.S.4.1,EP,2021-04-14,,20210414,,2021-04-01,20210401,Approver-49,user-44,,,True,2026-02-28T20:37:29.727518,,2026-02-28T20:37:29.727519
28402961665474049,SPEC-001566,QC-SPEC-2025-001566,4.9,Clopidogrel Drug Product Specification,DP,Drug Product,613994069073564696,260192556256329708,290983122066396445,180079035177217696,SUP,Superseded,COM,Commercial,3.2.S.4.1,USP,2021-10-07,,20211007,,2021-09-18,20210918,Approver-1,user-22,,,True,2026-02-28T20:37:29.727531,,2026-02-28T20:37:29.727535
740048110717825587,SPEC-001567,QC-SPEC-2026-001567,1.8,Amlodipine Drug Product Specification,DP,Drug Product,1121237114946031143,114192669029551895,785882248787823823,646216603064030264,APP,Approved,CLI,Clinical,3.2.S.4.1,EP,2024-09-07,,20240907,,2024-09-05,20240905,Approver-33,user-15,,,True,2026-02-28T20:37:29.727548,,2026-02-28T20:37:29.727549
619389034208150044,SPEC-001568,QC-SPEC-2020-001568,3.9,Rosuvastatin In-Process Control Specification,IPC,In-Process Control,1063739370168460945,234146165627100503,785882248787823823,1084898903644199868,DRA,Draft,CLI,Clinical,3.2.P.5.2,BP,2020-08-09,,20200809,,2020-07-29,20200729,Approver-48,user-35,,,True,2026-02-28T20:37:29.727566,,2026-02-28T20:37:29.727567
1099804024789436688,SPEC-001569,QC-SPEC-2021-001569,2.2,Prednisone Intermediate Specification,INTERMED,Intermediate,464251668477169428,113962409460547849,150366354319377942,432276672472724223,DRA,Draft,DEV,Development,3.2.P.5.1,USP,2024-06-27,,20240627,,2024-06-20,20240620,Approver-11,user-27,,,True,2026-02-28T20:37:29.727580,,2026-02-28T20:37:29.727581
544287684012447984,SPEC-001570,QC-SPEC-2022-001570,5.9,Saxagliptin Intermediate Specification,INTERMED,Intermediate,981913223122277051,374369409580861071,1011726151622241361,691862151663912276,SUP,Superseded,DEV,Development,3.2.P.5.2,EP,2024-09-12,,20240912,,2024-08-31,20240831,Approver-48,user-18,,,True,2026-02-28T20:37:29.727593,,2026-02-28T20:37:29.727594
722542119118141013,SPEC-001571,QC-SPEC-2023-001571,4.4,Ibuprofen Excipient Specification,EXCIP,Excipient,556992982776294725,560622423693613338,1090498828547780005,680573631773592303,DRA,Draft,DEV,Development,3.2.S.4.2,EP,2020-03-20,,20200320,,2020-02-28,20200228,Approver-45,user-41,,,True,2026-02-28T20:37:29.727608,,2026-02-28T20:37:29.727609
173290605966144675,SPEC-001572,QC-SPEC-2024-001572,3.7,Ibuprofen Raw Material Specification,RM,Raw Material,838653846189884028,94745296825008872,547473128815303591,1084898903644199868,DRA,Draft,DEV,Development,3.2.S.4.2,,2025-03-22,,20250322,,2025-02-27,20250227,Approver-35,user-17,,,True,2026-02-28T20:37:29.727621,,2026-02-28T20:37:29.727622
445157023448066995,SPEC-001573,QC-SPEC-2025-001573,4.0,Bevacizumab Drug Substance Specification,DS,Drug Substance,670481212798873862,802843599738719763,1090498828547780005,556594667284305129,DRA,Draft,DEV,Development,3.2.S.4.2,USP,2025-05-14,,20250514,,2025-04-29,20250429,Approver-10,user-40,,,True,2026-02-28T20:37:29.727638,,2026-02-28T20:37:29.727639
72078081135123500,SPEC-001574,QC-SPEC-2026-001574,5.0,Liraglutide Intermediate Specification,INTERMED,Intermediate,828202038439672337,1096407190183614488,667669419394748145,510218675243733257,SUP,Superseded,COM,Commercial,3.2.S.4.1,,2021-09-27,,20210927,,2021-09-14,20210914,Approver-10,user-26,,,True,2026-02-28T20:37:29.727650,,2026-02-28T20:37:29.727651
782294966218441455,SPEC-001575,QC-SPEC-2020-001575,1.5,Rosuvastatin In-Process Control Specification,IPC,In-Process Control,956104767632880398,607102649959711000,1011726151622241361,717353280968687793,SUP,Superseded,DEV,Development,3.2.S.4.1,BP,2024-11-27,,20241127,,2024-11-26,20241126,Approver-5,user-42,,,True,2026-02-28T20:37:29.727664,,2026-02-28T20:37:29.727665
511582070071924966,SPEC-001576,QC-SPEC-2021-001576,5.0,Duloxetine Intermediate Specification,INTERMED,Intermediate,133612560494242519,1145206419821269854,687171029622168373,837476206580645380,DRA,Draft,DEV,Development,3.2.S.4.1,USP,2024-06-17,,20240617,,2024-05-30,20240530,Approver-45,user-42,,,True,2026-02-28T20:37:29.727677,,2026-02-28T20:37:29.727678
616105723042894237,SPEC-001577,QC-SPEC-2022-001577,4.9,Duloxetine Excipient Specification,EXCIP,Excipient,925627844707923264,123087233989120731,428432496504477680,297951977983551548,DRA,Draft,CLI,Clinical,3.2.S.4.1,USP,2020-09-19,,20200919,,2020-09-14,20200914,Approver-12,user-49,,,True,2026-02-28T20:37:29.727692,,2026-02-28T20:37:29.727692
771977770172481789,SPEC-001578,QC-SPEC-2023-001578,4.0,Omeprazole Raw Material Specification,RM,Raw Material,532929015975460461,630936179315109867,212293228681572212,880098768958337359,APP,Approved,COM,Commercial,3.2.P.5.1,,2023-01-11,,20230111,,2023-01-08,20230108,Approver-39,user-6,,,True,2026-02-28T20:37:29.727709,,2026-02-28T20:37:29.727710
1065062260776453004,SPEC-001579,QC-SPEC-2024-001579,1.7,Hydrochlorothiazide Intermediate Specification,INTERMED,Intermediate,449520618508235219,814274324554090922,327217897043323182,79438863500997711,SUP,Superseded,COM,Commercial,3.2.P.5.1,,2024-12-07,,20241207,,2024-12-06,20241206,Approver-50,user-47,,,True,2026-02-28T20:37:29.727724,,2026-02-28T20:37:29.727724
1123133313208516023,SPEC-001580,QC-SPEC-2025-001580,4.1,Omeprazole In-Process Control Specification,IPC,In-Process Control,712441657947332668,659818158927792754,428432496504477680,809932346083823820,DRA,Draft,CLI,Clinical,3.2.P.5.1,BP,2020-06-10,,20200610,,2020-05-25,20200525,Approver-19,user-4,,,True,2026-02-28T20:37:29.727740,,2026-02-28T20:37:29.727741
585340816965005837,SPEC-001581,QC-SPEC-2026-001581,4.7,Dapagliflozin Raw Material Specification,RM,Raw Material,384599310493851517,867592135551537256,192968342959973654,880098768958337359,APP,Approved,DEV,Development,3.2.S.4.1,JP,2024-12-18,,20241218,,2024-11-28,20241128,Approver-27,user-6,,,True,2026-02-28T20:37:29.727754,,2026-02-28T20:37:29.727754
863143857700348888,SPEC-001582,QC-SPEC-2020-001582,4.0,Lisinopril In-Process Control Specification,IPC,In-Process Control,204055746867562460,535844684957055120,413331060368526253,432276672472724223,APP,Approved,CLI,Clinical,3.2.P.5.1,BP,2020-01-03,,20200103,,2020-01-01,20200101,Approver-36,user-48,,,True,2026-02-28T20:37:29.727767,,2026-02-28T20:37:29.727767
872810604709476460,SPEC-001583,QC-SPEC-2021-001583,3.9,Sertraline Raw Material Specification,RM,Raw Material,128540710958684665,864795533862704939,428432496504477680,432276672472724223,APP,Approved,COM,Commercial,3.2.S.4.2,EP,2021-08-31,,20210831,,2021-08-19,20210819,Approver-44,user-49,,,True,2026-02-28T20:37:29.727782,,2026-02-28T20:37:29.727785
992286820666349833,SPEC-001584,QC-SPEC-2022-001584,2.9,Rosuvastatin In-Process Control Specification,IPC,In-Process Control,144974586768442546,197532138457849460,918112986228691303,1130563994191591813,APP,Approved,COM,Commercial,3.2.S.4.2,JP,2020-02-18,,20200218,,2020-01-27,20200127,Approver-40,user-39,,,True,2026-02-28T20:37:29.727805,,2026-02-28T20:37:29.727806
803301816001551089,SPEC-001585,QC-SPEC-2023-001585,5.7,Valsartan Excipient Specification,EXCIP,Excipient,833016089574197714,158820552940288502,723297155562110187,151224252208255654,DRA,Draft,COM,Commercial,3.2.P.5.2,JP,2024-09-25,,20240925,,2024-09-14,20240914,Approver-49,user-11,,,True,2026-02-28T20:37:29.727822,,2026-02-28T20:37:29.727823
967561464370719705,SPEC-001586,QC-SPEC-2024-001586,3.1,Fluoxetine Raw Material Specification,RM,Raw Material,968197959741141478,251869287688604959,933618731918284868,297951977983551548,APP,Approved,CLI,Clinical,3.2.S.4.2,JP,2021-11-09,,20211109,,2021-11-07,20211107,Approver-8,user-23,,,True,2026-02-28T20:37:29.727846,,2026-02-28T20:37:29.727847
201134771626371700,SPEC-001587,QC-SPEC-2025-001587,2.3,Telmisartan In-Process Control Specification,IPC,In-Process Control,856463245206466379,183859039246354278,1149565156025236853,869990322986917753,APP,Approved,CLI,Clinical,3.2.S.4.2,,2024-02-09,,20240209,,2024-02-06,20240206,Approver-50,user-15,,,True,2026-02-28T20:37:29.727861,,2026-02-28T20:37:29.727862
653067162121878748,SPEC-001588,QC-SPEC-2026-001588,5.1,Simvastatin Excipient Specification,EXCIP,Excipient,245389488322429490,225565904959970415,100801617554395358,719834040361105234,DRA,Draft,CLI,Clinical,3.2.S.4.2,USP,2025-01-06,,20250106,,2024-12-24,20241224,Approver-34,user-21,,,True,2026-02-28T20:37:29.727876,,2026-02-28T20:37:29.727877
390618568678565971,SPEC-001589,QC-SPEC-2020-001589,3.8,Dulaglutide Raw Material Specification,RM,Raw Material,525704581053259714,86464721410708132,352630313262767873,180079035177217696,DRA,Draft,DEV,Development,3.2.P.5.2,,2020-07-09,,20200709,,2020-06-13,20200613,Approver-47,user-26,,,True,2026-02-28T20:37:29.727895,,2026-02-28T20:37:29.727896
1108258910520034075,SPEC-001590,QC-SPEC-2021-001590,1.3,Canagliflozin Intermediate Specification,INTERMED,Intermediate,1066752807284316733,802843599738719763,192968342959973654,180079035177217696,SUP,Superseded,DEV,Development,3.2.P.5.2,,2020-05-22,,20200522,,2020-05-05,20200505,Approver-26,user-11,,,True,2026-02-28T20:37:29.727931,,2026-02-28T20:37:29.727933
570467184791890390,SPEC-001591,QC-SPEC-2022-001591,1.9,Adalimumab Raw Material Specification,RM,Raw Material,672607827146275495,241177263486031537,172384463309089249,268484554233295199,SUP,Superseded,DEV,Development,3.2.S.4.2,EP,2022-12-23,,20221223,,2022-12-12,20221212,Approver-12,user-17,,,True,2026-02-28T20:37:29.727949,,2026-02-28T20:37:29.727950
299871539606547423,SPEC-001592,QC-SPEC-2023-001592,1.1,Acetaminophen Raw Material Specification,RM,Raw Material,432984754753653068,629638455471483495,290983122066396445,134681485612096117,APP,Approved,CLI,Clinical,3.2.P.5.1,,2021-03-23,,20210323,,2021-03-19,20210319,Approver-24,user-45,,,True,2026-02-28T20:37:29.727963,,2026-02-28T20:37:29.727963
472064557755714494,SPEC-001593,QC-SPEC-2024-001593,2.2,Sitagliptin Drug Substance Specification,DS,Drug Substance,990161513847383330,392759470610733779,28990666482691588,180079035177217696,SUP,Superseded,CLI,Clinical,3.2.P.5.1,EP,2023-08-09,,20230809,,2023-07-20,20230720,Approver-23,user-37,,,True,2026-02-28T20:37:29.727976,,2026-02-28T20:37:29.727977
511612448893014955,SPEC-001594,QC-SPEC-2025-001594,2.4,Insulin Glargine Excipient Specification,EXCIP,Excipient,343061356003438836,90170080786279545,79239146133907914,680573631773592303,APP,Approved,COM,Commercial,3.2.P.5.1,USP,2025-02-02,,20250202,,2025-01-09,20250109,Approver-10,user-10,,,True,2026-02-28T20:37:29.727990,,2026-02-28T20:37:29.727991
985555302007324382,SPEC-001595,QC-SPEC-2026-001595,3.5,Montelukast In-Process Control Specification,IPC,In-Process Control,721140904691051322,592081790473202881,19632869490552304,624061991745648713,DRA,Draft,CLI,Clinical,3.2.P.5.2,,2021-07-03,,20210703,,2021-07-02,20210702,Approver-11,user-37,,,True,2026-02-28T20:37:29.728005,,2026-02-28T20:37:29.728006
212964869689107734,SPEC-001596,QC-SPEC-2020-001596,3.7,Valsartan Intermediate Specification,INTERMED,Intermediate,334857741551546659,346904201931556089,774915664313290064,180079035177217696,DRA,Draft,COM,Commercial,3.2.P.5.2,,2021-07-31,,20210731,,2021-07-28,20210728,Approver-47,user-35,,,True,2026-02-28T20:37:29.728020,,2026-02-28T20:37:29.728021
749242833300091425,SPEC-001597,QC-SPEC-2021-001597,4.1,Rivaroxaban Raw Material Specification,RM,Raw Material,171494941361260459,462919448475652975,1114374057383523306,809932346083823820,DRA,Draft,CLI,Clinical,3.2.S.4.2,,2022-10-12,,20221012,,2022-09-12,20220912,Approver-17,user-44,,,True,2026-02-28T20:37:29.728037,,2026-02-28T20:37:29.728038
55434849306257940,SPEC-001598,QC-SPEC-2022-001598,3.8,Rosuvastatin Excipient Specification,EXCIP,Excipient,489614531126132704,672960719711444374,413331060368526253,1084898903644199868,APP,Approved,DEV,Development,3.2.P.5.1,JP,2022-01-20,,20220120,,2022-01-04,20220104,Approver-23,user-10,,,True,2026-02-28T20:37:29.728054,,2026-02-28T20:37:29.728054
1127677220025091382,SPEC-001599,QC-SPEC-2023-001599,5.7,Metformin Intermediate Specification,INTERMED,Intermediate,843075438038020379,1029398822731945236,19632869490552304,646216603064030264,APP,Approved,CLI,Clinical,3.2.S.4.2,BP,2025-08-24,,20250824,,2025-08-07,20250807,Approver-22,user-19,,,True,2026-02-28T20:37:29.728082,,2026-02-28T20:37:29.728083
76482825546430298,SPEC-001600,QC-SPEC-2024-001600,3.0,Azithromycin Raw Material Specification,RM,Raw Material,962706614028708304,992539088159574978,694738612452718043,510218675243733257,DRA,Draft,COM,Commercial,3.2.P.5.1,,2020-10-10,,20201010,,2020-10-02,20201002,Approver-9,user-47,,,True,2026-02-28T20:37:29.728096,,2026-02-28T20:37:29.728100
