spec_item_key,source_spec_item_id,spec_key,test_method_key,uom_key,test_code,test_name,analyte_code,test_category_code,test_category_name,test_subcategory,criticality,sequence_number,is_required,is_compendial,is_stability_indicating,reporting_type,result_precision,compendia_test_ref,stage_applicability,reporting_threshold,identification_threshold,qualification_threshold,is_current,valid_from,valid_to,load_timestamp
215610056065855863,ITEM-0013023,1114168407516755588,363557023308956150,,DESC,Description,DES,MIC,Microbiology,,CCQA,1,True,True,True,NUMERIC,2,,RELEASE,,,,True,2026-02-28T06:26:33.722303,,2026-02-28T06:26:33.722306
583486866345657494,ITEM-0013024,1114168407516755588,1010941424791986909,,TOTA,Total Impurities,TOT,IMP,Impurities,,KQA,2,True,True,False,PASS_FAIL,2,,RELEASE,0.090853,0.409562,0.970052,True,2026-02-28T06:26:33.722313,,2026-02-28T06:26:33.722314
999077594008660915,ITEM-0013025,1114168407516755588,1100657252573238243,,IDEN,Identification,IDE,PHY,Physical,,KQA,3,True,True,False,TEXT,2,,STABILITY,,,,True,2026-02-28T06:26:33.722321,,2026-02-28T06:26:33.722322
517240720314376325,ITEM-0013026,1114168407516755588,1100657252573238243,,ASSA,Assay,ASS,BIO,Biological,,CQA,4,True,True,False,NUMERIC,2,,STABILITY,,,,True,2026-02-28T06:26:33.722327,,2026-02-28T06:26:33.722328
537045591826662293,ITEM-0013027,1114168407516755588,819978165831437591,,LOSS,Loss on Drying,LOS,CHE,Chemical,,CQA,5,True,True,False,NUMERIC,0,USP <402>,BOTH,,,,True,2026-02-28T06:26:33.722333,,2026-02-28T06:26:33.722334
264254217149419132,ITEM-0013028,1114168407516755588,655700391033306223,,DISI,Disintegration,DIS,IMP,Impurities,,REPORT,6,True,True,True,NUMERIC,3,USP <502>,STABILITY,0.100749,0.136422,0.580923,True,2026-02-28T06:26:33.722344,,2026-02-28T06:26:33.722345
697726250530602962,ITEM-0013029,1114168407516755588,386379746607531098,,DISS,Dissolution,DIS,PHY,Physical,,CQA,7,True,False,False,PASS_FAIL,3,,STABILITY,,,,True,2026-02-28T06:26:33.722350,,2026-02-28T06:26:33.722351
367698006782680534,ITEM-0013030,1114168407516755588,808115564617257449,,RESI,Residual Solvents,RES,BIO,Biological,,REPORT,8,False,True,False,NUMERIC,2,USP <968>,STABILITY,,,,True,2026-02-28T06:26:33.722356,,2026-02-28T06:26:33.722357
224573826932025043,ITEM-0013031,1114168407516755588,689908711384761572,,IMPU,Impurity A,IMP,PHY,Physical,,NCQA,9,False,True,False,TEXT,3,,STABILITY,,,,True,2026-02-28T06:26:33.722365,,2026-02-28T06:26:33.722366
435765316379339846,ITEM-0013032,1114168407516755588,705754824627191100,,MOIS,Moisture,MOI,IMP,Impurities,,KQA,10,False,True,True,NUMERIC,1,,STABILITY,0.125132,0.348008,0.41655,True,2026-02-28T06:26:33.722372,,2026-02-28T06:26:33.722373
318176991342822827,ITEM-0013033,1114168407516755588,942903140508891560,,UNIF,Uniformity of Dosage Units,UNI,MIC,Microbiology,,CQA,11,True,True,False,REPORT_ONLY,2,USP <562>,RELEASE,,,,True,2026-02-28T06:26:33.722379,,2026-02-28T06:26:33.722380
909898932553575455,ITEM-0013034,178787421506443315,980271365163373936,,ASSA,Assay,ASS,CHE,Chemical,,CCQA,1,True,True,False,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.722389,,2026-02-28T06:26:33.722389
525133351689365429,ITEM-0013035,178787421506443315,623668075760800789,,UNIF,Uniformity of Dosage Units,UNI,CHE,Chemical,,REPORT,2,True,True,False,REPORT_ONLY,3,,RELEASE,,,,True,2026-02-28T06:26:33.722394,,2026-02-28T06:26:33.722395
869331956716604593,ITEM-0013036,178787421506443315,1040744631710999855,,IMPU,Impurity A,IMP,PHY,Physical,,KQA,3,True,True,True,PASS_FAIL,3,,RELEASE,,,,True,2026-02-28T06:26:33.722403,,2026-02-28T06:26:33.722404
52000717848714048,ITEM-0013037,178787421506443315,1025353963527608479,,FRIA,Friability,FRI,PACK,Packaging,,KQA,4,True,True,False,PASS_FAIL,0,USP <826>,BOTH,,,,True,2026-02-28T06:26:33.722409,,2026-02-28T06:26:33.722410
1132702749328050348,ITEM-0013038,178787421506443315,918161431545027611,,CONT,Content Uniformity,CON,CHE,Chemical,,CCQA,5,True,True,False,NUMERIC,3,USP <889>,BOTH,,,,True,2026-02-28T06:26:33.722414,,2026-02-28T06:26:33.722415
203954500876057412,ITEM-0013039,178787421506443315,697158799832321353,,HARD,Hardness,HAR,PACK,Packaging,,NCQA,6,True,True,True,TEXT,1,USP <955>,STABILITY,,,,True,2026-02-28T06:26:33.722420,,2026-02-28T06:26:33.722421
70945551943999692,ITEM-0013040,178787421506443315,861614276672545172,,PART,Particle Size,PAR,CHE,Chemical,,CQA,7,True,True,False,PASS_FAIL,1,USP <229>,RELEASE,,,,True,2026-02-28T06:26:33.722425,,2026-02-28T06:26:33.722426
795872455927561735,ITEM-0013041,911275941680060194,220662406548072931,,WEIG,Weight Variation,WEI,PACK,Packaging,,REPORT,1,True,True,False,TEXT,0,USP <664>,STABILITY,,,,True,2026-02-28T06:26:33.722438,,2026-02-28T06:26:33.722439
267780630293507244,ITEM-0013042,911275941680060194,300444510504056310,,DESC,Description,DES,PHY,Physical,,CCQA,2,True,True,False,REPORT_ONLY,3,,RELEASE,,,,True,2026-02-28T06:26:33.722443,,2026-02-28T06:26:33.722444
231151576608237148,ITEM-0013043,911275941680060194,27427595772971180,,ASSA,Assay,ASS,PHY,Physical,,KQA,3,True,True,False,NUMERIC,0,USP <427>,STABILITY,,,,True,2026-02-28T06:26:33.722449,,2026-02-28T06:26:33.722450
848215886121129253,ITEM-0013044,911275941680060194,1014824554678091587,,DISI,Disintegration,DIS,PHY,Physical,,CQA,4,True,True,True,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.722458,,2026-02-28T06:26:33.722459
280742691672526407,ITEM-0013045,984135556645984735,896234333375200884,,DESC,Description,DES,CHE,Chemical,,CQA,1,True,False,True,NUMERIC,1,,STABILITY,,,,True,2026-02-28T06:26:33.722469,,2026-02-28T06:26:33.722470
406266210841620065,ITEM-0013046,984135556645984735,210872836840813389,,IMPU,Impurity A,IMP,IMP,Impurities,,KQA,2,True,True,True,NUMERIC,3,USP <157>,BOTH,0.060325,0.250604,0.675175,True,2026-02-28T06:26:33.722480,,2026-02-28T06:26:33.722481
403628534585467856,ITEM-0013047,984135556645984735,467007036725043596,,PH,pH,PH,CHE,Chemical,,REPORT,3,True,True,True,REPORT_ONLY,1,,RELEASE,,,,True,2026-02-28T06:26:33.722487,,2026-02-28T06:26:33.722488
459501643624134475,ITEM-0013048,984135556645984735,253037641602693359,,SPEC,Specific Rotation,SPE,IMP,Impurities,,KQA,4,True,True,True,REPORT_ONLY,3,USP <203>,BOTH,0.066426,0.160041,0.279713,True,2026-02-28T06:26:33.722494,,2026-02-28T06:26:33.722497
472714137113570434,ITEM-0013049,984135556645984735,147691127209483186,,CONT,Content Uniformity,CON,BIO,Biological,,CCQA,5,True,True,True,REPORT_ONLY,2,USP <176>,RELEASE,,,,True,2026-02-28T06:26:33.722502,,2026-02-28T06:26:33.722503
410096118411142252,ITEM-0013050,375917066697508584,425155408166400504,,PH,pH,PH,IMP,Impurities,,KQA,1,True,True,False,TEXT,3,,RELEASE,0.125823,0.373942,0.802048,True,2026-02-28T06:26:33.722514,,2026-02-28T06:26:33.722515
1041141426335628769,ITEM-0013051,375917066697508584,456655271607903577,,IMPU,Impurity A,IMP,PHY,Physical,,CQA,2,False,True,True,TEXT,0,,RELEASE,,,,True,2026-02-28T06:26:33.722524,,2026-02-28T06:26:33.722525
225810434657282729,ITEM-0013052,375917066697508584,795564526125147246,,DISI,Disintegration,DIS,BIO,Biological,,REPORT,3,True,True,True,TEXT,0,USP <250>,STABILITY,,,,True,2026-02-28T06:26:33.722529,,2026-02-28T06:26:33.722530
927901454695509047,ITEM-0013053,375917066697508584,934570320081238923,,CONT,Content Uniformity,CON,PHY,Physical,,NCQA,4,True,True,True,NUMERIC,3,USP <579>,RELEASE,,,,True,2026-02-28T06:26:33.722535,,2026-02-28T06:26:33.722536
1149467295932395536,ITEM-0013054,375917066697508584,183636659525475957,,MICR,Microbial Limits,MIC,MIC,Microbiology,,CCQA,5,True,True,True,NUMERIC,2,USP <815>,STABILITY,,,,True,2026-02-28T06:26:33.722540,,2026-02-28T06:26:33.722541
803334981588211627,ITEM-0013055,375917066697508584,883787003814264875,,PART,Particle Size,PAR,MIC,Microbiology,,NCQA,6,True,False,True,NUMERIC,2,USP <853>,STABILITY,,,,True,2026-02-28T06:26:33.722546,,2026-02-28T06:26:33.722547
726876307729001947,ITEM-0013056,375917066697508584,916548540299163714,,UNIF,Uniformity of Dosage Units,UNI,STER,Sterility,,CCQA,7,True,False,False,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.722551,,2026-02-28T06:26:33.722552
382214353844623255,ITEM-0013057,375917066697508584,672810363414618709,,ASSA,Assay,ASS,BIO,Biological,,CCQA,8,True,True,True,TEXT,0,USP <859>,BOTH,,,,True,2026-02-28T06:26:33.722560,,2026-02-28T06:26:33.722561
946933001022142651,ITEM-0013058,52380285088866888,258006175367379650,,IDEN,Identification,IDE,PHY,Physical,,CCQA,1,True,False,False,NUMERIC,3,USP <291>,STABILITY,,,,True,2026-02-28T06:26:33.722573,,2026-02-28T06:26:33.722573
659234694654558385,ITEM-0013059,52380285088866888,697158799832321353,,PH,pH,PH,MIC,Microbiology,,REPORT,2,True,True,True,NUMERIC,3,USP <955>,STABILITY,,,,True,2026-02-28T06:26:33.722579,,2026-02-28T06:26:33.722579
794053495693785468,ITEM-0013060,52380285088866888,866792630555131284,,WEIG,Weight Variation,WEI,PHY,Physical,,CQA,3,False,True,False,REPORT_ONLY,3,,STABILITY,,,,True,2026-02-28T06:26:33.722587,,2026-02-28T06:26:33.722588
116583807538580575,ITEM-0013061,52380285088866888,425155408166400504,,UNIF,Uniformity of Dosage Units,UNI,PACK,Packaging,,NCQA,4,True,True,False,PASS_FAIL,1,,RELEASE,,,,True,2026-02-28T06:26:33.722593,,2026-02-28T06:26:33.722594
953518894701935693,ITEM-0013062,52380285088866888,997384381355665665,,HEAV,Heavy Metals,HEA,PHY,Physical,,NCQA,5,True,False,True,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.722601,,2026-02-28T06:26:33.722602
650128400727430198,ITEM-0013063,52380285088866888,747056578772538357,,HARD,Hardness,HAR,BIO,Biological,,KQA,6,True,True,False,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.722607,,2026-02-28T06:26:33.722608
521263983149296238,ITEM-0013064,52380285088866888,501825371701857418,,FRIA,Friability,FRI,BIO,Biological,,NCQA,7,True,False,False,REPORT_ONLY,3,USP <592>,RELEASE,,,,True,2026-02-28T06:26:33.722613,,2026-02-28T06:26:33.722614
804657809120540465,ITEM-0013065,52380285088866888,373375976817356785,,SPEC,Specific Rotation,SPE,IMP,Impurities,,REPORT,8,True,False,True,PASS_FAIL,2,USP <633>,BOTH,0.164292,0.376942,0.454389,True,2026-02-28T06:26:33.722620,,2026-02-28T06:26:33.722621
200556903837081420,ITEM-0013066,52380285088866888,896234333375200884,,DISS,Dissolution,DIS,PACK,Packaging,,NCQA,9,True,False,True,NUMERIC,0,,RELEASE,,,,True,2026-02-28T06:26:33.722627,,2026-02-28T06:26:33.722628
921101612615560019,ITEM-0013067,52380285088866888,977359159946065137,,LOSS,Loss on Drying,LOS,PACK,Packaging,,CCQA,10,True,True,True,REPORT_ONLY,0,USP <965>,BOTH,,,,True,2026-02-28T06:26:33.722636,,2026-02-28T06:26:33.722637
516296314145962765,ITEM-0013068,52380285088866888,141766877397575525,,ASSA,Assay,ASS,IMP,Impurities,,KQA,11,True,False,False,REPORT_ONLY,3,USP <681>,BOTH,0.155815,0.283397,0.397505,True,2026-02-28T06:26:33.722643,,2026-02-28T06:26:33.722644
3995132774828768,ITEM-0013069,52380285088866888,772292714230834207,,RESI,Residual Solvents,RES,BIO,Biological,,KQA,12,True,True,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.722649,,2026-02-28T06:26:33.722650
802641054210323371,ITEM-0013070,123732548967199683,425155408166400504,,LOSS,Loss on Drying,LOS,PACK,Packaging,,CQA,1,True,True,True,TEXT,0,,STABILITY,,,,True,2026-02-28T06:26:33.722659,,2026-02-28T06:26:33.722660
621807705343903864,ITEM-0013071,123732548967199683,313959134661511933,,PART,Particle Size,PAR,STER,Sterility,,NCQA,2,True,True,False,PASS_FAIL,0,USP <330>,STABILITY,,,,True,2026-02-28T06:26:33.722665,,2026-02-28T06:26:33.722666
1121437565356588004,ITEM-0013072,123732548967199683,559913607817689622,,IMPU,Impurity A,IMP,STER,Sterility,,KQA,3,True,True,False,REPORT_ONLY,2,,STABILITY,,,,True,2026-02-28T06:26:33.722674,,2026-02-28T06:26:33.722675
350786960550090632,ITEM-0013073,123732548967199683,469316947008506582,,MICR,Microbial Limits,MIC,MIC,Microbiology,,CCQA,4,True,True,True,TEXT,2,USP <532>,RELEASE,,,,True,2026-02-28T06:26:33.722679,,2026-02-28T06:26:33.722680
1142897874997025362,ITEM-0013074,123732548967199683,224833130443343931,,RESI,Residual Solvents,RES,MIC,Microbiology,,REPORT,5,True,True,True,PASS_FAIL,3,,RELEASE,,,,True,2026-02-28T06:26:33.722688,,2026-02-28T06:26:33.722688
982613967933061441,ITEM-0013075,548901276532867377,924864601090242508,,TOTA,Total Impurities,TOT,STER,Sterility,,CCQA,1,True,True,False,REPORT_ONLY,2,,STABILITY,,,,True,2026-02-28T06:26:33.722698,,2026-02-28T06:26:33.722699
91116242920275219,ITEM-0013076,548901276532867377,672810363414618709,,DESC,Description,DES,BIO,Biological,,KQA,2,True,True,False,REPORT_ONLY,3,USP <859>,RELEASE,,,,True,2026-02-28T06:26:33.722706,,2026-02-28T06:26:33.722707
218381575062962440,ITEM-0013077,548901276532867377,71244212639204732,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CCQA,3,True,True,False,TEXT,1,USP <386>,BOTH,,,,True,2026-02-28T06:26:33.722712,,2026-02-28T06:26:33.722713
777183284463084089,ITEM-0013078,548901276532867377,933460260883821965,,MICR,Microbial Limits,MIC,PHY,Physical,,CQA,4,True,False,False,TEXT,3,,BOTH,,,,True,2026-02-28T06:26:33.722726,,2026-02-28T06:26:33.722727
861291528358085389,ITEM-0013079,548901276532867377,90010318966019987,,IMPU,Impurity A,IMP,CHE,Chemical,,REPORT,5,True,True,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.722732,,2026-02-28T06:26:33.722733
883779491647063335,ITEM-0013080,548901276532867377,795564526125147246,,HARD,Hardness,HAR,PHY,Physical,,CQA,6,True,True,True,PASS_FAIL,2,USP <250>,STABILITY,,,,True,2026-02-28T06:26:33.722738,,2026-02-28T06:26:33.722739
843988186126462881,ITEM-0013081,548901276532867377,373639307370096468,,RESI,Residual Solvents,RES,MIC,Microbiology,,CCQA,7,True,True,False,NUMERIC,1,,STABILITY,,,,True,2026-02-28T06:26:33.722743,,2026-02-28T06:26:33.722744
473441780918658702,ITEM-0013082,548901276532867377,321272625239766140,,PART,Particle Size,PAR,PHY,Physical,,KQA,8,True,True,False,TEXT,3,,RELEASE,,,,True,2026-02-28T06:26:33.722749,,2026-02-28T06:26:33.722750
796044436410194331,ITEM-0013083,629903289333128113,200203545166571161,,DISI,Disintegration,DIS,PHY,Physical,,KQA,1,True,False,True,TEXT,3,,STABILITY,,,,True,2026-02-28T06:26:33.722763,,2026-02-28T06:26:33.722764
246143315206258835,ITEM-0013084,629903289333128113,1021926023382801493,,PH,pH,PH,MIC,Microbiology,,NCQA,2,True,True,True,PASS_FAIL,3,USP <340>,BOTH,,,,True,2026-02-28T06:26:33.722768,,2026-02-28T06:26:33.722769
992165615603747402,ITEM-0013085,629903289333128113,797994627922165518,,IMPU,Impurity A,IMP,IMP,Impurities,,NCQA,3,True,True,True,PASS_FAIL,1,USP <914>,BOTH,0.115581,0.228251,0.771415,True,2026-02-28T06:26:33.722776,,2026-02-28T06:26:33.722777
361768681964910980,ITEM-0013086,629903289333128113,391985904213668330,,WEIG,Weight Variation,WEI,PACK,Packaging,,CCQA,4,True,True,True,TEXT,1,USP <462>,BOTH,,,,True,2026-02-28T06:26:33.722781,,2026-02-28T06:26:33.722782
794182025908099346,ITEM-0013087,119922727230717269,475940553501904876,,PART,Particle Size,PAR,IMP,Impurities,,REPORT,1,True,False,True,NUMERIC,2,USP <325>,BOTH,0.174615,0.256507,0.772302,True,2026-02-28T06:26:33.722794,,2026-02-28T06:26:33.722795
63339057697194245,ITEM-0013088,119922727230717269,797994627922165518,,DISS,Dissolution,DIS,STER,Sterility,,CQA,2,True,False,False,NUMERIC,0,USP <914>,BOTH,,,,True,2026-02-28T06:26:33.722803,,2026-02-28T06:26:33.722804
449764156002230413,ITEM-0013089,119922727230717269,865734263044341807,,WEIG,Weight Variation,WEI,MIC,Microbiology,,NCQA,3,True,True,False,NUMERIC,3,,STABILITY,,,,True,2026-02-28T06:26:33.722809,,2026-02-28T06:26:33.722810
1143419262855440888,ITEM-0013090,119922727230717269,664063355613339119,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,REPORT,4,True,True,False,NUMERIC,2,,STABILITY,,,,True,2026-02-28T06:26:33.722815,,2026-02-28T06:26:33.722816
142213672109504103,ITEM-0013091,119922727230717269,966969504227559946,,DISI,Disintegration,DIS,MIC,Microbiology,,NCQA,5,True,True,False,NUMERIC,3,USP <487>,BOTH,,,,True,2026-02-28T06:26:33.722821,,2026-02-28T06:26:33.722822
727247193258321390,ITEM-0013092,119922727230717269,513921581122906638,,ASSA,Assay,ASS,CHE,Chemical,,REPORT,6,False,True,True,NUMERIC,3,USP <837>,BOTH,,,,True,2026-02-28T06:26:33.722829,,2026-02-28T06:26:33.722830
821944413271178298,ITEM-0013093,119922727230717269,1014824554678091587,,LOSS,Loss on Drying,LOS,IMP,Impurities,,NCQA,7,True,True,True,NUMERIC,0,,RELEASE,0.163346,0.477673,0.97872,True,2026-02-28T06:26:33.722840,,2026-02-28T06:26:33.722841
312702411258528563,ITEM-0013094,119922727230717269,375028925734237889,,FRIA,Friability,FRI,IMP,Impurities,,NCQA,8,True,True,False,NUMERIC,2,USP <736>,STABILITY,0.133704,0.182749,0.234152,True,2026-02-28T06:26:33.722850,,2026-02-28T06:26:33.722850
231523736273925501,ITEM-0013095,119922727230717269,220662406548072931,,SPEC,Specific Rotation,SPE,STER,Sterility,,CCQA,9,True,True,False,PASS_FAIL,2,USP <664>,STABILITY,,,,True,2026-02-28T06:26:33.722856,,2026-02-28T06:26:33.722857
108573489846218308,ITEM-0013096,119922727230717269,66978942672520067,,HEAV,Heavy Metals,HEA,PACK,Packaging,,NCQA,10,True,False,True,REPORT_ONLY,1,USP <610>,STABILITY,,,,True,2026-02-28T06:26:33.722863,,2026-02-28T06:26:33.722864
365554510703114891,ITEM-0013097,119922727230717269,978465729424671701,,CONT,Content Uniformity,CON,PHY,Physical,,REPORT,11,True,False,False,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.722869,,2026-02-28T06:26:33.722869
719007783978769951,ITEM-0013098,119922727230717269,333778768537110317,,HARD,Hardness,HAR,CHE,Chemical,,REPORT,12,True,True,True,PASS_FAIL,0,,BOTH,,,,True,2026-02-28T06:26:33.722875,,2026-02-28T06:26:33.722875
134860092603318618,ITEM-0013099,88361999224888394,676722476513467419,,RESI,Residual Solvents,RES,IMP,Impurities,,REPORT,1,True,True,True,REPORT_ONLY,3,,STABILITY,0.16931,0.241409,0.595305,True,2026-02-28T06:26:33.722889,,2026-02-28T06:26:33.722892
933588014995001100,ITEM-0013100,88361999224888394,808115564617257449,,PART,Particle Size,PAR,MIC,Microbiology,,NCQA,2,True,True,False,NUMERIC,2,USP <968>,RELEASE,,,,True,2026-02-28T06:26:33.722897,,2026-02-28T06:26:33.722898
520208216841791684,ITEM-0013101,88361999224888394,210872836840813389,,DISS,Dissolution,DIS,STER,Sterility,,REPORT,3,True,True,False,TEXT,1,USP <157>,STABILITY,,,,True,2026-02-28T06:26:33.722903,,2026-02-28T06:26:33.722904
660350647942859595,ITEM-0013102,88361999224888394,90648668326156993,,SPEC,Specific Rotation,SPE,STER,Sterility,,REPORT,4,False,True,True,TEXT,1,USP <373>,BOTH,,,,True,2026-02-28T06:26:33.722908,,2026-02-28T06:26:33.722909
508865766754762241,ITEM-0013103,88361999224888394,717777285717911934,,MICR,Microbial Limits,MIC,MIC,Microbiology,,CQA,5,False,True,False,TEXT,0,,BOTH,,,,True,2026-02-28T06:26:33.722914,,2026-02-28T06:26:33.722915
822790277694977303,ITEM-0013104,88361999224888394,316056238963864651,,MOIS,Moisture,MOI,PACK,Packaging,,CQA,6,True,True,False,PASS_FAIL,2,USP <622>,BOTH,,,,True,2026-02-28T06:26:33.722922,,2026-02-28T06:26:33.722923
840282107751415177,ITEM-0013105,88361999224888394,227571659194946544,,LOSS,Loss on Drying,LOS,BIO,Biological,,REPORT,7,False,True,False,REPORT_ONLY,0,,RELEASE,,,,True,2026-02-28T06:26:33.722928,,2026-02-28T06:26:33.722928
360157703183612715,ITEM-0013106,863177168393335079,173238647909381365,,HARD,Hardness,HAR,BIO,Biological,,CQA,1,True,True,True,TEXT,0,,RELEASE,,,,True,2026-02-28T06:26:33.722938,,2026-02-28T06:26:33.722939
729515805078469045,ITEM-0013107,863177168393335079,838718981836403673,,DISI,Disintegration,DIS,BIO,Biological,,CQA,2,True,True,True,NUMERIC,3,USP <714>,STABILITY,,,,True,2026-02-28T06:26:33.722944,,2026-02-28T06:26:33.722944
803015554591206988,ITEM-0013108,863177168393335079,548990313249419976,,FRIA,Friability,FRI,MIC,Microbiology,,KQA,3,True,False,True,NUMERIC,1,USP <812>,STABILITY,,,,True,2026-02-28T06:26:33.722952,,2026-02-28T06:26:33.722953
1125293856889002067,ITEM-0013109,863177168393335079,164153578082708795,,SPEC,Specific Rotation,SPE,CHE,Chemical,,CQA,4,True,True,True,TEXT,2,USP <202>,RELEASE,,,,True,2026-02-28T06:26:33.722970,,2026-02-28T06:26:33.722972
932179722589913645,ITEM-0013110,863177168393335079,353514940778219050,,TOTA,Total Impurities,TOT,IMP,Impurities,,REPORT,5,True,False,True,PASS_FAIL,0,,BOTH,0.192078,0.476768,0.496146,True,2026-02-28T06:26:33.722985,,2026-02-28T06:26:33.722987
524357236021432647,ITEM-0013111,863177168393335079,839743821740605978,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,CQA,6,True,True,False,TEXT,1,,STABILITY,,,,True,2026-02-28T06:26:33.722993,,2026-02-28T06:26:33.722994
526949618191289288,ITEM-0013112,863177168393335079,220514128936490927,,IDEN,Identification,IDE,STER,Sterility,,NCQA,7,True,False,False,TEXT,1,,BOTH,,,,True,2026-02-28T06:26:33.722999,,2026-02-28T06:26:33.723000
927183322537317788,ITEM-0013113,863177168393335079,917502813016316286,,CONT,Content Uniformity,CON,PACK,Packaging,,CQA,8,True,True,False,REPORT_ONLY,1,USP <892>,BOTH,,,,True,2026-02-28T06:26:33.723005,,2026-02-28T06:26:33.723006
863949427017301725,ITEM-0013114,863177168393335079,1059428456481534198,,DISS,Dissolution,DIS,BIO,Biological,,CCQA,9,True,False,False,NUMERIC,1,USP <555>,STABILITY,,,,True,2026-02-28T06:26:33.723013,,2026-02-28T06:26:33.723014
736413345646104141,ITEM-0013115,1135725293913440945,966284862201729774,,ASSA,Assay,ASS,CHE,Chemical,,REPORT,1,True,False,True,PASS_FAIL,0,,RELEASE,,,,True,2026-02-28T06:26:33.723025,,2026-02-28T06:26:33.723025
268297368958041668,ITEM-0013116,1135725293913440945,559913607817689622,,TOTA,Total Impurities,TOT,PHY,Physical,,KQA,2,True,False,False,TEXT,3,,STABILITY,,,,True,2026-02-28T06:26:33.723030,,2026-02-28T06:26:33.723031
1057505366800546246,ITEM-0013117,1135725293913440945,778736073370034122,,FRIA,Friability,FRI,PACK,Packaging,,NCQA,3,True,True,True,PASS_FAIL,1,USP <272>,STABILITY,,,,True,2026-02-28T06:26:33.723036,,2026-02-28T06:26:33.723037
526875097637292244,ITEM-0013118,1135725293913440945,898374440135694090,,PH,pH,PH,PACK,Packaging,,CCQA,4,True,True,True,PASS_FAIL,0,USP <389>,RELEASE,,,,True,2026-02-28T06:26:33.723042,,2026-02-28T06:26:33.723043
865152678209225111,ITEM-0013119,1142572199246447298,952084576065025301,,RESI,Residual Solvents,RES,PACK,Packaging,,KQA,1,True,True,False,PASS_FAIL,2,USP <703>,BOTH,,,,True,2026-02-28T06:26:33.723055,,2026-02-28T06:26:33.723056
80348440265847192,ITEM-0013120,1142572199246447298,350295071210154352,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,CCQA,2,True,True,True,NUMERIC,0,USP <976>,RELEASE,,,,True,2026-02-28T06:26:33.723060,,2026-02-28T06:26:33.723061
445893589101718706,ITEM-0013121,1142572199246447298,504272205118577095,,UNIF,Uniformity of Dosage Units,UNI,MIC,Microbiology,,NCQA,3,True,False,False,REPORT_ONLY,1,USP <195>,BOTH,,,,True,2026-02-28T06:26:33.723067,,2026-02-28T06:26:33.723068
487620021003524936,ITEM-0013122,1142572199246447298,819978165831437591,,DISI,Disintegration,DIS,STER,Sterility,,REPORT,4,True,True,True,PASS_FAIL,0,USP <402>,BOTH,,,,True,2026-02-28T06:26:33.723073,,2026-02-28T06:26:33.723073
928601289495182875,ITEM-0013123,616610552123331375,500585497509148397,,TOTA,Total Impurities,TOT,CHE,Chemical,,NCQA,1,True,True,True,TEXT,1,,BOTH,,,,True,2026-02-28T06:26:33.723083,,2026-02-28T06:26:33.723084
334345279074698096,ITEM-0013124,616610552123331375,883787003814264875,,IDEN,Identification,IDE,PACK,Packaging,,KQA,2,True,True,True,NUMERIC,2,USP <853>,RELEASE,,,,True,2026-02-28T06:26:33.723092,,2026-02-28T06:26:33.723092
8450039493864100,ITEM-0013125,616610552123331375,749830751842800191,,SPEC,Specific Rotation,SPE,PHY,Physical,,REPORT,3,False,True,True,NUMERIC,3,USP <615>,RELEASE,,,,True,2026-02-28T06:26:33.723101,,2026-02-28T06:26:33.723104
936794200236914647,ITEM-0013126,616610552123331375,265309394116014062,,HEAV,Heavy Metals,HEA,PHY,Physical,,KQA,4,True,False,True,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.723109,,2026-02-28T06:26:33.723110
303008374971148295,ITEM-0013127,616610552123331375,333943861408378278,,UNIF,Uniformity of Dosage Units,UNI,STER,Sterility,,CQA,5,True,True,True,TEXT,3,USP <920>,STABILITY,,,,True,2026-02-28T06:26:33.723115,,2026-02-28T06:26:33.723116
642619814790454091,ITEM-0013128,616610552123331375,523817884699504169,,HARD,Hardness,HAR,BIO,Biological,,CCQA,6,True,True,False,REPORT_ONLY,1,USP <146>,BOTH,,,,True,2026-02-28T06:26:33.723121,,2026-02-28T06:26:33.723122
200491561948738325,ITEM-0013129,388264419836292816,269534881552390284,,CONT,Content Uniformity,CON,PHY,Physical,,REPORT,1,True,True,True,REPORT_ONLY,1,USP <537>,RELEASE,,,,True,2026-02-28T06:26:33.723130,,2026-02-28T06:26:33.723131
122707043107379762,ITEM-0013130,388264419836292816,871601593446545589,,DISI,Disintegration,DIS,BIO,Biological,,CQA,2,True,False,False,REPORT_ONLY,2,USP <269>,STABILITY,,,,True,2026-02-28T06:26:33.723139,,2026-02-28T06:26:33.723140
