batch_key,batch_number,batch_system_id,product_key,site_key,batch_type,manufacturing_date,expiry_date,retest_date,batch_size,batch_size_unit,yield_pct,batch_status,disposition_date,packaging_configuration,is_active,load_timestamp
233938571700247901,B2024-004229,ERP-245625,860976484163953607,612600359045210181,VALIDATION,2024-01-15,2026-01-14,2027-01-14,448230.5094,units,86.5904,QUARANTINE,2024-01-19,HDPE bottle,True,2026-02-28T20:37:29.915269
978763417037736583,B2025-004230,ERP-349251,1099226569049927901,317572024261877103,DEVELOPMENT,2025-06-18,2027-06-18,2026-06-18,457395.9508,doses,95.7423,RELEASED,2025-07-17,LDPE bag,True,2026-02-28T20:37:29.915277
502380118955721618,B2020-004231,ERP-300805,919313665479229184,114246666796624147,PILOT,2020-05-23,2025-05-22,2023-05-23,357971.7441,doses,96.7977,RELEASED,,PVC/Alu blister,True,2026-02-28T20:37:29.915285
1132261288119446037,B2024-004232,ERP-112055,1121237114946031143,150366354319377942,DEVELOPMENT,2024-07-06,2029-07-05,,362431.95,L,93.3773,QUARANTINE,2024-07-15,LDPE bag,True,2026-02-28T20:37:29.915298
211010614533368875,B2023-004233,ERP-245172,728797516087283128,192968342959973654,COMMERCIAL,2023-07-22,2025-07-21,,346677.2556,L,90.7457,RELEASED,2023-08-13,Amber glass bottle,True,2026-02-28T20:37:29.915306
659488021211851995,B2023-004234,ERP-864029,1148161904272604930,467373117589015664,EXHIBIT,2023-11-06,2025-11-05,,257556.5309,doses,85.3645,QUARANTINE,2023-11-28,LDPE bag,True,2026-02-28T20:37:29.915314
721482278640367906,B2021-004235,ERP-616868,362340963069002976,994180550334117185,EXHIBIT,2021-03-30,2025-03-29,,241547.3849,doses,86.8178,RELEASED,2021-04-29,Amber glass bottle,True,2026-02-28T20:37:29.915322
1149934366913299345,B2021-004236,ERP-619152,466595724578464949,397507641572828546,REGISTRATION,2021-09-03,2026-09-02,2024-09-02,391664.5766,doses,86.4133,QUARANTINE,2021-10-03,PVC/Alu blister,True,2026-02-28T20:37:29.915330
865484196193631909,B2021-004237,ERP-680050,1002460434171314836,667669419394748145,VALIDATION,2021-01-29,2023-01-29,,269157.1517,kg,95.7122,PENDING,2021-02-26,Alu/Alu blister,True,2026-02-28T20:37:29.915337
904640398284149188,B2024-004238,ERP-577089,695210134053250691,785882248787823823,PILOT,2024-06-21,2029-06-20,,367703.8519,L,88.2816,RELEASED,2024-06-23,Glass vial,True,2026-02-28T20:37:29.915345
98121480796835463,B2020-004239,ERP-289690,527157772996603787,587823240306444353,COMMERCIAL,2020-12-18,2022-12-18,2023-12-18,188233.0336,L,100.222,RELEASED,2020-12-25,LDPE bag,True,2026-02-28T20:37:29.915354
461334201495820506,B2024-004240,ERP-269196,610431504591117420,1046740813346471167,EXHIBIT,2024-10-26,2028-10-25,2027-10-26,420931.5524,units,92.059,RELEASED,2024-11-03,Prefilled syringe,True,2026-02-28T20:37:29.915362
864135508650994305,B2026-004241,ERP-174414,783215336042084381,150366354319377942,COMMERCIAL,2026-06-27,2031-06-26,,297759.4503,doses,94.9475,PENDING,2026-07-27,Prefilled syringe,True,2026-02-28T20:37:29.915370
993770241078812671,B2022-004242,ERP-444115,844933998136508510,687171029622168373,VALIDATION,2022-06-07,2026-06-06,,380784.5336,units,96.8531,RELEASED,2022-06-17,HDPE bottle,True,2026-02-28T20:37:29.915384
631263829292290960,B2022-004243,ERP-174546,875895386911524357,652713864818073742,REGISTRATION,2022-12-13,2026-12-12,,159190.1637,doses,89.1994,PENDING,2022-12-29,Glass vial,True,2026-02-28T20:37:29.915391
1008371915723222115,B2021-004244,ERP-816355,609969713185275008,114090057959650911,VALIDATION,2021-05-10,2025-05-09,,373735.8191,kg,91.4471,RELEASED,2021-05-24,Glass vial,True,2026-02-28T20:37:29.915399
952915712026709664,B2022-004245,ERP-546880,957020388668088508,100801617554395358,DEVELOPMENT,2022-04-17,2024-04-16,2024-04-16,108396.6848,units,94.2016,QUARANTINE,2022-04-18,Alu/Alu blister,True,2026-02-28T20:37:29.915406
481762078886439255,B2023-004246,ERP-197666,1110188360267776626,766016181409944976,VALIDATION,2023-09-06,2025-09-05,,104607.9281,L,101.7246,RELEASED,,HDPE bottle,True,2026-02-28T20:37:29.915413
862077445701274243,B2023-004247,ERP-474379,820543605532400472,79239146133907914,DEVELOPMENT,2023-05-09,2028-05-07,,396339.4867,L,91.1439,QUARANTINE,2023-05-31,LDPE bag,True,2026-02-28T20:37:29.915430
989273961614993918,B2025-004248,ERP-702891,910692005827022726,172384463309089249,EXHIBIT,2025-06-11,2027-06-11,,25356.4229,doses,86.228,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.915438
1026583152032163972,B2024-004249,ERP-949103,11195008920067929,1090498828547780005,REGISTRATION,2024-05-15,2027-05-15,2027-05-15,443130.1487,doses,94.649,RELEASED,2024-05-28,Prefilled syringe,True,2026-02-28T20:37:29.915446
231373652779488874,B2025-004250,ERP-751367,627571754654686857,766016181409944976,EXHIBIT,2025-10-31,2029-10-30,,94196.0567,kg,88.4814,PENDING,2025-11-28,PVC/Alu blister,True,2026-02-28T20:37:29.915454
297854452264537179,B2026-004251,ERP-938375,409273405564048327,1149565156025236853,COMMERCIAL,2026-08-05,2029-08-04,,209241.0217,L,88.3382,RELEASED,2026-08-27,Amber glass bottle,True,2026-02-28T20:37:29.915463
334261280144999050,B2026-004252,ERP-744131,261353276081289869,785882248787823823,VALIDATION,2026-08-05,2029-08-04,,418384.6591,L,92.5522,PENDING,2026-09-02,HDPE bottle,True,2026-02-28T20:37:29.915477
489948051376060578,B2023-004253,ERP-287864,308688047858770432,317572024261877103,EXHIBIT,2023-01-27,2026-01-26,,313661.5307,doses,89.5052,PENDING,2023-02-22,LDPE bag,True,2026-02-28T20:37:29.915488
137748137566696687,B2021-004254,ERP-642393,461224660842843364,933618731918284868,EXHIBIT,2021-07-05,2025-07-04,,239711.8947,L,85.3326,PENDING,2021-07-20,PVC/Alu blister,True,2026-02-28T20:37:29.915496
964178829718488574,B2022-004255,ERP-612053,706233336820182304,46167523976552872,PILOT,2022-12-15,2025-12-14,,487144.4965,doses,99.9161,PENDING,2022-12-20,PVC/Alu blister,True,2026-02-28T20:37:29.915503
172469315830936348,B2024-004256,ERP-417374,827000467456289469,123897802993369418,DEVELOPMENT,2024-01-21,2029-01-19,,420479.9283,L,93.9897,PENDING,,LDPE bag,True,2026-02-28T20:37:29.915510
521515819361621721,B2025-004257,ERP-896692,549818916115612529,918112986228691303,COMMERCIAL,2025-03-11,2028-03-10,,316513.6096,doses,99.0898,RELEASED,2025-03-12,PVC/Alu blister,True,2026-02-28T20:37:29.915518
77227546845009221,B2026-004258,ERP-189518,981913223122277051,694738612452718043,DEVELOPMENT,2026-10-22,2029-10-21,2027-10-22,441288.5867,units,101.6993,PENDING,2026-11-10,HDPE bottle,True,2026-02-28T20:37:29.915527
198303698704276711,B2023-004259,ERP-864763,299522422027106896,349700393308997088,DEVELOPMENT,2023-09-01,2025-08-31,,492864.7629,kg,90.212,QUARANTINE,2023-09-24,Prefilled syringe,True,2026-02-28T20:37:29.915534
355790455774336189,B2024-004260,ERP-380558,556992982776294725,612600359045210181,REGISTRATION,2024-05-10,2028-05-09,,433604.55,kg,96.0933,RELEASED,2024-06-02,LDPE bag,True,2026-02-28T20:37:29.915542
966510204385875443,B2022-004261,ERP-201453,599280034160575667,723297155562110187,COMMERCIAL,2022-08-13,2025-08-12,,436613.3988,units,88.806,QUARANTINE,2022-08-31,Amber glass bottle,True,2026-02-28T20:37:29.915549
246855680333788170,B2020-004262,ERP-467276,1057303164690916694,79239146133907914,COMMERCIAL,2020-11-25,2023-11-25,2021-11-25,71418.0127,doses,93.1541,RELEASED,2020-11-30,Glass vial,True,2026-02-28T20:37:29.915560
683930981289157796,B2025-004263,ERP-356690,752499890520811763,114246666796624147,REGISTRATION,2025-07-06,2027-07-06,,356474.6299,kg,96.9066,RELEASED,,LDPE bag,True,2026-02-28T20:37:29.915569
262077793478563807,B2024-004264,ERP-438326,539743454688524602,19632869490552304,REGISTRATION,2024-04-22,2028-04-21,,236570.1786,L,89.2044,RELEASED,2024-05-02,Glass vial,True,2026-02-28T20:37:29.915929
18277194946626562,B2026-004265,ERP-597119,1004509994731466233,196092002886341781,DEVELOPMENT,2026-01-05,2031-01-04,,122632.7542,L,99.3595,PENDING,2026-01-19,Alu/Alu blister,True,2026-02-28T20:37:29.915941
676772010581864944,B2026-004266,ERP-617485,90504420278716385,652713864818073742,EXHIBIT,2026-10-07,2031-10-06,2029-10-06,441849.4484,L,101.8908,PENDING,2026-11-02,HDPE bottle,True,2026-02-28T20:37:29.915951
1049608485229479360,B2024-004267,ERP-586486,157632728543373123,687171029622168373,VALIDATION,2024-10-31,2028-10-30,,339423.1936,doses,100.5643,PENDING,2024-11-27,HDPE bottle,True,2026-02-28T20:37:29.915960
529809084773283663,B2021-004268,ERP-792656,98158537796935241,766016181409944976,DEVELOPMENT,2021-04-09,2024-04-08,,321762.2094,L,100.9229,PENDING,2021-04-15,Amber glass bottle,True,2026-02-28T20:37:29.915968
1060003547448122143,B2025-004269,ERP-669441,426300725095577850,114246666796624147,REGISTRATION,2025-06-22,2028-06-21,,258450.2541,L,101.584,PENDING,,LDPE bag,True,2026-02-28T20:37:29.915975
585197585533400441,B2020-004270,ERP-963740,64422314130944549,212293228681572212,DEVELOPMENT,2020-11-28,2022-11-28,,193098.7119,kg,101.737,PENDING,2020-12-23,Alu/Alu blister,True,2026-02-28T20:37:29.915984
430910507780716756,B2020-004271,ERP-571792,23784075160773542,774915664313290064,EXHIBIT,2020-03-10,2023-03-10,2022-03-10,45790.5996,units,96.3339,PENDING,2020-04-04,PVC/Alu blister,True,2026-02-28T20:37:29.915993
903753968074882492,B2025-004272,ERP-791682,721849617163586457,1130895423210570657,PILOT,2025-06-19,2027-06-19,,223786.0571,doses,96.9155,QUARANTINE,2025-07-15,PVC/Alu blister,True,2026-02-28T20:37:29.916006
27859368041770269,B2025-004273,ERP-681195,920595097332886705,349700393308997088,COMMERCIAL,2025-12-25,2029-12-24,2027-12-25,366190.021,units,89.789,RELEASED,2026-01-03,Alu/Alu blister,True,2026-02-28T20:37:29.916014
1052382704027624209,B2020-004274,ERP-507850,98158537796935241,933618731918284868,EXHIBIT,2020-03-07,2024-03-06,,273198.3324,doses,101.6206,RELEASED,2020-03-21,Alu/Alu blister,True,2026-02-28T20:37:29.916026
643539529098703551,B2023-004275,ERP-121009,261353276081289869,766016181409944976,PILOT,2023-07-31,2026-07-30,2024-07-30,57449.6395,L,87.9905,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.916035
1043421826461725023,B2026-004276,ERP-446208,925627844707923264,1011726151622241361,VALIDATION,2026-04-02,2029-04-01,,461672.5027,units,94.1454,PENDING,2026-04-27,HDPE bottle,True,2026-02-28T20:37:29.916044
1088174249482889925,B2021-004277,ERP-112170,395915292889134612,19632869490552304,COMMERCIAL,2021-07-22,2024-07-21,2023-07-22,336621.8157,kg,88.5703,PENDING,2021-07-25,LDPE bag,True,2026-02-28T20:37:29.916052
669011495080538697,B2024-004278,ERP-329855,626791940650857539,54631159255259265,DEVELOPMENT,2024-04-04,2028-04-03,2025-04-04,180117.0968,L,96.8479,PENDING,2024-04-27,LDPE bag,True,2026-02-28T20:37:29.916087
485169272276498680,B2025-004279,ERP-888692,361195846069550974,547473128815303591,REGISTRATION,2025-07-15,2028-07-14,,220335.9836,L,89.7023,PENDING,2025-07-24,LDPE bag,True,2026-02-28T20:37:29.916099
230539264477085571,B2022-004280,ERP-637614,822966841413810828,612600359045210181,COMMERCIAL,2022-08-30,2025-08-29,,94140.3575,doses,96.6445,RELEASED,2022-08-31,LDPE bag,True,2026-02-28T20:37:29.916113
916569348139595877,B2020-004281,ERP-741728,887321465825221172,1114374057383523306,VALIDATION,2020-06-28,2023-06-28,,175264.2832,units,93.0553,RELEASED,2020-07-06,Glass vial,True,2026-02-28T20:37:29.916124
225675347856147031,B2025-004282,ERP-328170,298170960334418149,28990666482691588,PILOT,2025-06-02,2029-06-01,2028-06-01,482345.2922,L,99.6172,RELEASED,2025-06-04,Amber glass bottle,True,2026-02-28T20:37:29.916141
895132925795070450,B2023-004283,ERP-840809,892577012030236090,878250793116557982,EXHIBIT,2023-04-27,2028-04-25,,240321.3383,kg,91.3131,RELEASED,2023-05-02,HDPE bottle,True,2026-02-28T20:37:29.916151
566793550766946469,B2021-004284,ERP-576835,961207467351915804,1149565156025236853,EXHIBIT,2021-05-28,2023-05-28,2022-05-28,306913.1713,units,93.9959,PENDING,2021-06-05,Alu/Alu blister,True,2026-02-28T20:37:29.916163
757992018473929687,B2026-004285,ERP-854689,158897841461444838,766016181409944976,PILOT,2026-05-25,2028-05-24,,14051.9848,L,95.5668,PENDING,2026-06-11,Glass vial,True,2026-02-28T20:37:29.916174
42992522714027773,B2022-004286,ERP-340553,289500056663981898,428432496504477680,VALIDATION,2022-12-31,2025-12-30,,46149.9712,kg,95.3451,RELEASED,2023-01-17,Alu/Alu blister,True,2026-02-28T20:37:29.916182
383283923220597095,B2020-004287,ERP-452549,92163266228085173,28990666482691588,COMMERCIAL,2020-05-20,2024-05-19,2022-05-20,29910.4418,units,101.7759,RELEASED,2020-06-02,Glass vial,True,2026-02-28T20:37:29.916190
59876973143977852,B2023-004288,ERP-396543,1047007794187139125,1046740813346471167,REGISTRATION,2023-05-29,2026-05-28,2024-05-28,157.4543,doses,100.2294,PENDING,2023-06-02,Alu/Alu blister,True,2026-02-28T20:37:29.916199
889235119989883926,B2026-004289,ERP-936242,1057303164690916694,413331060368526253,REGISTRATION,2026-12-02,2030-12-01,2029-12-01,433148.2205,kg,99.7238,PENDING,,Prefilled syringe,True,2026-02-28T20:37:29.916207
698305753192818343,B2023-004290,ERP-690038,360132152078606289,1114374057383523306,VALIDATION,2023-08-12,2025-08-11,2025-08-11,452281.1457,L,85.1327,PENDING,2023-09-10,LDPE bag,True,2026-02-28T20:37:29.916216
409863195288292472,B2021-004291,ERP-854509,827000467456289469,918112986228691303,COMMERCIAL,2021-07-09,2025-07-08,2023-07-09,360595.4138,L,93.9819,PENDING,2021-07-26,Alu/Alu blister,True,2026-02-28T20:37:29.916224
335650560535996455,B2024-004292,ERP-110086,362340963069002976,428432496504477680,PILOT,2024-01-07,2028-01-06,,230333.6484,doses,96.3361,PENDING,2024-01-26,Alu/Alu blister,True,2026-02-28T20:37:29.916234
581392072205844329,B2025-004293,ERP-546007,908299246334333719,667669419394748145,COMMERCIAL,2025-03-23,2028-03-22,,268055.1052,doses,99.456,PENDING,2025-04-22,LDPE bag,True,2026-02-28T20:37:29.916242
486734726214529863,B2025-004294,ERP-310858,733252189330924557,397507641572828546,PILOT,2025-06-02,2027-06-02,,152551.9188,kg,88.5636,RELEASED,2025-06-11,Amber glass bottle,True,2026-02-28T20:37:29.916253
1058301926131552813,B2023-004295,ERP-711423,1123665082448025813,994180550334117185,REGISTRATION,2023-11-05,2025-11-04,,480201.2174,L,93.686,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.916260
1106816554447766209,B2026-004296,ERP-245706,890505445597044733,79239146133907914,PILOT,2026-08-04,2030-08-03,2027-08-04,169329.3823,doses,91.648,PENDING,2026-08-22,Prefilled syringe,True,2026-02-28T20:37:29.916268
567930355454061817,B2023-004297,ERP-850680,424122628188838160,687171029622168373,REGISTRATION,2023-08-30,2028-08-28,,97042.7436,L,85.9504,PENDING,,Prefilled syringe,True,2026-02-28T20:37:29.916276
447701138061580686,B2020-004298,ERP-407230,939327702352760092,428432496504477680,VALIDATION,2020-12-27,2022-12-27,,366844.9878,doses,98.6506,RELEASED,2021-01-22,HDPE bottle,True,2026-02-28T20:37:29.916284
87122689372485272,B2023-004299,ERP-393452,424122628188838160,428432496504477680,COMMERCIAL,2023-05-30,2028-05-28,,351278.6826,L,96.2534,RELEASED,2023-06-28,LDPE bag,True,2026-02-28T20:37:29.916292
602083878698062879,B2024-004300,ERP-368494,477822669042839245,994180550334117185,REGISTRATION,2024-11-13,2029-11-12,,209331.8699,units,100.8741,PENDING,2024-11-17,LDPE bag,True,2026-02-28T20:37:29.916300
664599261176165079,B2021-004301,ERP-302838,1125248516868076356,352630313262767873,DEVELOPMENT,2021-08-05,2023-08-05,2024-08-04,240937.9559,doses,93.9852,RELEASED,2021-08-06,LDPE bag,True,2026-02-28T20:37:29.916308
763534826298603086,B2024-004302,ERP-200055,513860532816830885,349700393308997088,DEVELOPMENT,2024-05-12,2029-05-11,2025-05-12,140947.883,L,97.5913,QUARANTINE,2024-05-13,HDPE bottle,True,2026-02-28T20:37:29.916324
706268165329624040,B2023-004303,ERP-867835,445651328897834811,114246666796624147,DEVELOPMENT,2023-09-08,2025-09-07,,423076.3737,kg,92.7981,QUARANTINE,,LDPE bag,True,2026-02-28T20:37:29.916332
1114656643044790279,B2024-004304,ERP-833630,217844240838089918,54631159255259265,EXHIBIT,2024-06-11,2026-06-11,,280823.5679,doses,98.5686,RELEASED,2024-06-29,HDPE bottle,True,2026-02-28T20:37:29.916342
946815380757807708,B2024-004305,ERP-670061,315391158693547397,114246666796624147,PILOT,2024-05-08,2026-05-08,2026-05-08,80399.875,doses,94.3522,RELEASED,2024-05-16,Amber glass bottle,True,2026-02-28T20:37:29.916352
732028761110571314,B2026-004306,ERP-267244,925627844707923264,918112986228691303,EXHIBIT,2026-03-07,2029-03-06,,255654.6861,doses,101.6695,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.916362
606392049681242291,B2024-004307,ERP-745961,36604885514278237,766016181409944976,VALIDATION,2024-07-23,2027-07-23,,236278.744,kg,91.1454,PENDING,2024-08-12,Prefilled syringe,True,2026-02-28T20:37:29.916370
463562016364186681,B2026-004308,ERP-436973,346827399503972080,918112986228691303,EXHIBIT,2026-11-09,2029-11-08,,254267.4443,L,87.8583,QUARANTINE,2026-11-19,HDPE bottle,True,2026-02-28T20:37:29.916377
932670617269617735,B2023-004309,ERP-998657,820282800292843255,687171029622168373,PILOT,2023-05-12,2027-05-11,,476600.963,doses,100.2804,RELEASED,2023-05-17,HDPE bottle,True,2026-02-28T20:37:29.916385
441887865798582260,B2021-004310,ERP-126494,939327702352760092,587823240306444353,DEVELOPMENT,2021-12-16,2024-12-15,,265468.7331,kg,100.202,QUARANTINE,2022-01-08,Alu/Alu blister,True,2026-02-28T20:37:29.916393
1137031733802431822,B2020-004311,ERP-197567,1051667049811657231,114246666796624147,COMMERCIAL,2020-03-15,2024-03-14,,162006.8089,units,88.6004,RELEASED,2020-04-05,PVC/Alu blister,True,2026-02-28T20:37:29.916401
696671655528217403,B2026-004312,ERP-753469,634629078208392176,467373117589015664,DEVELOPMENT,2026-02-04,2031-02-03,,209406.0669,kg,98.275,PENDING,2026-02-18,PVC/Alu blister,True,2026-02-28T20:37:29.916412
179021095823831107,B2023-004313,ERP-885255,461112678842663258,994180550334117185,EXHIBIT,2023-11-29,2026-11-28,,22251.4155,units,87.7151,QUARANTINE,2023-11-30,Amber glass bottle,True,2026-02-28T20:37:29.916429
845602359661520326,B2021-004314,ERP-509671,141373532439614474,723297155562110187,COMMERCIAL,2021-04-15,2024-04-14,,491598.5468,units,94.5795,QUARANTINE,2021-04-23,Prefilled syringe,True,2026-02-28T20:37:29.916438
460317600916559354,B2025-004315,ERP-397143,981913223122277051,467373117589015664,COMMERCIAL,2025-02-26,2030-02-25,,475604.9477,doses,90.1662,RELEASED,2025-03-20,Amber glass bottle,True,2026-02-28T20:37:29.916451
675735777997118523,B2024-004316,ERP-277392,887321465825221172,878250793116557982,VALIDATION,2024-07-31,2026-07-31,,343372.2435,units,85.0676,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.916457
884545630517025663,B2024-004317,ERP-348427,398011804291381525,1057351768623314821,EXHIBIT,2024-06-19,2026-06-19,,43222.8167,L,95.2771,RELEASED,2024-07-07,Alu/Alu blister,True,2026-02-28T20:37:29.916465
370961335957946056,B2022-004318,ERP-173614,408328079668907196,192968342959973654,PILOT,2022-02-23,2026-02-22,,185960.4934,L,94.5062,QUARANTINE,2022-03-20,Prefilled syringe,True,2026-02-28T20:37:29.916473
58104433811372585,B2020-004319,ERP-149230,556733323901889152,612182827333231462,COMMERCIAL,2020-08-12,2023-08-12,,306535.8626,doses,91.8125,PENDING,2020-09-02,LDPE bag,True,2026-02-28T20:37:29.916481
306145184047233347,B2022-004320,ERP-522565,455641857237546291,192968342959973654,VALIDATION,2022-01-07,2025-01-06,,264195.5619,doses,96.0436,PENDING,2022-01-19,HDPE bottle,True,2026-02-28T20:37:29.916488
43143779640666622,B2025-004321,ERP-793243,1066752807284316733,172384463309089249,EXHIBIT,2025-07-10,2027-07-10,,170501.9192,kg,97.8174,RELEASED,2025-07-17,LDPE bag,True,2026-02-28T20:37:29.916497
500442936927444829,B2022-004322,ERP-755301,215786612474134594,878250793116557982,EXHIBIT,2022-08-15,2025-08-14,2023-08-15,369331.6677,L,87.3563,RELEASED,2022-09-01,HDPE bottle,True,2026-02-28T20:37:29.916507
748799149240585040,B2023-004323,ERP-789531,343165652349251370,1046740813346471167,PILOT,2023-02-22,2027-02-21,2025-02-21,373851.6181,units,91.9357,RELEASED,2023-02-27,LDPE bag,True,2026-02-28T20:37:29.916516
669757340800672516,B2024-004324,ERP-125569,359614313988775403,883128150624758965,PILOT,2024-01-25,2026-01-24,,81199.0896,doses,87.5368,QUARANTINE,2024-02-14,LDPE bag,True,2026-02-28T20:37:29.916524
19412200056140100,B2023-004325,ERP-145869,209791053881277056,467373117589015664,REGISTRATION,2023-02-07,2026-02-06,,479004.1502,kg,87.04,PENDING,2023-02-20,HDPE bottle,True,2026-02-28T20:37:29.916534
171789389971767882,B2024-004326,ERP-727236,728288054330008598,652713864818073742,REGISTRATION,2024-05-11,2029-05-10,,362039.2348,doses,90.2736,PENDING,2024-05-17,LDPE bag,True,2026-02-28T20:37:29.916543
792281771239025728,B2025-004327,ERP-707717,678979901546780529,612600359045210181,EXHIBIT,2025-12-18,2027-12-18,,79228.2288,kg,95.9947,RELEASED,2026-01-16,HDPE bottle,True,2026-02-28T20:37:29.916551
691440381625531599,B2021-004328,ERP-460579,1108315149348223791,721739277798666228,REGISTRATION,2021-07-27,2024-07-26,,104055.0647,units,87.2359,QUARANTINE,2021-08-11,Prefilled syringe,True,2026-02-28T20:37:29.916559
1132267248687400428,B2026-004329,ERP-119758,172769442221074477,1090498828547780005,REGISTRATION,2026-11-30,2029-11-29,,5960.283,L,95.6842,RELEASED,2026-12-21,PVC/Alu blister,True,2026-02-28T20:37:29.916566
637957825605348243,B2025-004330,ERP-680603,808107483310623811,1046740813346471167,COMMERCIAL,2025-01-07,2028-01-07,2028-01-07,363806.562,doses,91.5836,RELEASED,2025-01-23,Amber glass bottle,True,2026-02-28T20:37:29.916575
940633225559657655,B2024-004331,ERP-935752,156270735487164068,667669419394748145,REGISTRATION,2024-08-11,2026-08-11,,285554.4607,L,86.8152,QUARANTINE,2024-08-14,LDPE bag,True,2026-02-28T20:37:29.916584
1077467175015159242,B2022-004332,ERP-485014,505546192652036966,587823240306444353,REGISTRATION,2022-11-02,2026-11-01,,276808.3009,L,94.7888,QUARANTINE,2022-11-08,Amber glass bottle,True,2026-02-28T20:37:29.916649
1128041079842401641,B2021-004333,ERP-421387,197493717619970327,652713864818073742,EXHIBIT,2021-05-18,2025-05-17,,261888.5814,L,89.613,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.916656
29113078959673183,B2025-004334,ERP-795932,92163266228085173,19632869490552304,COMMERCIAL,2025-02-03,2030-02-02,,284972.6196,kg,92.2234,QUARANTINE,2025-03-05,Prefilled syringe,True,2026-02-28T20:37:29.916665
1082384505289753092,B2022-004335,ERP-782789,118754325017438117,933618731918284868,COMMERCIAL,2022-05-07,2024-05-06,,363783.4329,units,88.6162,QUARANTINE,2022-05-26,HDPE bottle,True,2026-02-28T20:37:29.916673
477950536324704698,B2025-004336,ERP-942416,456042139857626054,883128150624758965,VALIDATION,2025-05-14,2028-05-13,2026-05-14,358125.7857,doses,90.7658,QUARANTINE,2025-06-03,LDPE bag,True,2026-02-28T20:37:29.916688
557976481504250053,B2026-004337,ERP-947900,797639580378804017,766016181409944976,EXHIBIT,2026-01-09,2029-01-08,,83680.9861,units,95.2487,QUARANTINE,2026-01-31,Prefilled syringe,True,2026-02-28T20:37:29.916696
974276482242149520,B2021-004338,ERP-600034,525704581053259714,123897802993369418,REGISTRATION,2021-05-28,2024-05-27,,164061.0903,units,94.4567,QUARANTINE,2021-06-27,Amber glass bottle,True,2026-02-28T20:37:29.916703
779330529068251551,B2020-004339,ERP-630777,751099030605917423,1011726151622241361,DEVELOPMENT,2020-11-15,2024-11-14,,210619.6166,units,87.5095,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.916711
302252292771878378,B2021-004340,ERP-369746,315391158693547397,46167523976552872,PILOT,2021-11-18,2024-11-17,,437600.6659,doses,99.4068,PENDING,2021-12-04,Glass vial,True,2026-02-28T20:37:29.916719
1075807512807865399,B2021-004341,ERP-253664,1084409026984469484,918112986228691303,PILOT,2021-01-21,2026-01-20,2024-01-21,249409.2558,units,99.3289,PENDING,2021-02-20,Alu/Alu blister,True,2026-02-28T20:37:29.916729
432166363288295795,B2025-004342,ERP-530109,703368583580933994,774915664313290064,PILOT,2025-01-19,2029-01-18,2028-01-19,251197.5951,kg,101.9669,PENDING,2025-01-30,Amber glass bottle,True,2026-02-28T20:37:29.916741
253512259118220754,B2026-004343,ERP-122024,496491646814146646,352630313262767873,DEVELOPMENT,2026-06-04,2029-06-03,,211146.3594,L,92.8744,QUARANTINE,,HDPE bottle,True,2026-02-28T20:37:29.916749
523168094635162814,B2024-004344,ERP-397321,298170960334418149,785882248787823823,PILOT,2024-03-31,2027-03-31,,40140.7237,units,96.1744,QUARANTINE,2024-04-06,Glass vial,True,2026-02-28T20:37:29.916756
358260108541158316,B2023-004345,ERP-243186,1051667049811657231,428432496504477680,DEVELOPMENT,2023-02-24,2027-02-23,2024-02-24,498969.0926,L,91.6501,QUARANTINE,2023-03-21,Amber glass bottle,True,2026-02-28T20:37:29.916765
662230585144070612,B2024-004346,ERP-613292,703368583580933994,795473164318541398,VALIDATION,2024-07-10,2026-07-10,,290266.689,doses,90.5381,PENDING,2024-07-20,Alu/Alu blister,True,2026-02-28T20:37:29.916777
375104403216503180,B2025-004347,ERP-648234,986140288278704057,19632869490552304,COMMERCIAL,2025-05-23,2028-05-22,,145889.0122,doses,88.6775,PENDING,,HDPE bottle,True,2026-02-28T20:37:29.916784
203457997111937924,B2021-004348,ERP-425166,143197858100002084,612600359045210181,EXHIBIT,2021-09-28,2024-09-27,2024-09-27,385837.3837,L,100.6675,RELEASED,2021-10-17,Prefilled syringe,True,2026-02-28T20:37:29.916796
731589194449206831,B2024-004349,ERP-630894,1001535106285661004,428432496504477680,PILOT,2024-10-23,2027-10-23,2027-10-23,306101.4345,doses,89.1555,PENDING,2024-11-19,LDPE bag,True,2026-02-28T20:37:29.916805
1060476497045794529,B2023-004350,ERP-138751,672139494111111162,723297155562110187,COMMERCIAL,2023-09-23,2025-09-22,,251317.7693,L,87.3476,PENDING,2023-10-20,Alu/Alu blister,True,2026-02-28T20:37:29.916813
372383411101262562,B2022-004351,ERP-653273,516502687076376502,196092002886341781,REGISTRATION,2022-06-16,2026-06-15,,491829.1936,kg,91.8851,PENDING,,Prefilled syringe,True,2026-02-28T20:37:29.916821
1121303060607002209,B2025-004352,ERP-802667,134476742966328584,290983122066396445,VALIDATION,2025-02-11,2028-02-11,,159108.832,doses,90.016,RELEASED,2025-02-19,LDPE bag,True,2026-02-28T20:37:29.916832
