product_key,product_id,product_name,inn_name,brand_name,product_family,dosage_form_code,dosage_form_name,route_of_administration,strength,strength_value,strength_uom,therapeutic_area,nda_number,shelf_life_months,storage_conditions,container_closure_system,is_active,load_timestamp
549818916115612529,PROD-00299,Nivolumab 300 IU/mL Film-Coated Tablet,Nivolumab,NIVOBRAND-93,Nivolumab,TAB,Film-Coated Tablet,IM,300 IU/mL,300.0,IU/mL,Immunology,NDA-258727,60,Protect from light,Amber glass bottle,True,2026-02-28T06:26:33.561385
888974748307752303,PROD-00300,Prednisone 250 mg Metered-Dose Inhaler,Prednisone,PREDBRAND-18,Prednisone,INH,Metered-Dose Inhaler,IV,250 mg,250.0,mg,Nephrology,,60,Store at 2-8C,Alu/Alu blister,True,2026-02-28T06:26:33.561393
766202068091055949,PROD-00301,Clopidogrel 100 mg Transdermal Patch,Clopidogrel,,Clopidogrel,PATCH,Transdermal Patch,SC,100 mg,100.0,mg,Cardiology,NDA-730193,48,Store in dry place,HDPE bottle,True,2026-02-28T06:26:33.561398
456042139857626054,PROD-00302,Insulin Lispro 2.5 mg/mL Lyophilized Powder,Insulin Lispro,INSUBRAND-66,Insulin Lispro,LYOPH,Lyophilized Powder,SC,2.5 mg/mL,2.5,mg/mL,Immunology,NDA-409898,24,Store below 30C,Alu/Alu blister,True,2026-02-28T06:26:33.561404
448141954811996878,PROD-00303,Telmisartan 500 mg Immediate-Release Tablet,Telmisartan,TELMBRAND-10,Telmisartan,TAB,Immediate-Release Tablet,OPHTHALMIC,500 mg,500.0,mg,Pain,NDA-112653,48,Store at 2-8C,Glass vial,True,2026-02-28T06:26:33.561410
920595097332886705,PROD-00304,Telmisartan 100 IU/mL Metered-Dose Inhaler,Telmisartan,TELMBRAND-88,Telmisartan,INH,Metered-Dose Inhaler,NASAL,100 IU/mL,100.0,IU/mL,CNS,NDA-907788,24,Store below 25C,Prefilled syringe,True,2026-02-28T06:26:33.561417
304391131000793343,PROD-00305,Amlodipine 1 g Film-Coated Tablet,Amlodipine,,Amlodipine,TAB,Film-Coated Tablet,SC,1 g,1.0,g,Oncology,NDA-517307,48,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.561426
410561556227578256,PROD-00306,Rivaroxaban 50 mg/mL Transdermal Patch,Rivaroxaban,RIVABRAND-11,Rivaroxaban,PATCH,Transdermal Patch,NASAL,50 mg/mL,50.0,mg/mL,Dermatology,NDA-745972,36,Store at 2-8C,HDPE bottle,True,2026-02-28T06:26:33.561435
360132152078606289,PROD-00307,Rosuvastatin 2% Immediate-Release Tablet,Rosuvastatin,ROSUBRAND-20,Rosuvastatin,TAB,Immediate-Release Tablet,SC,2%,,mg,Pain,NDA-714923,24,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.561444
522461631227497964,PROD-00308,Furosemide 500 mg Topical Ointment,Furosemide,,Furosemide,OIN,Topical Ointment,ORAL,500 mg,500.0,mg,Respiratory,,24,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.561450
531501640177347568,PROD-00309,Saxagliptin 200 mg Topical Cream,Saxagliptin,,Saxagliptin,CRM,Topical Cream,IV,200 mg,200.0,mg,CNS,NDA-271790,60,Store at 2-8C,Prefilled syringe,True,2026-02-28T06:26:33.561455
262703666920291145,PROD-00310,Apixaban 1 g Transdermal Patch,Apixaban,APIXBRAND-96,Apixaban,PATCH,Transdermal Patch,IM,1 g,1.0,g,Nephrology,NDA-868538,24,Store below 25C,PVC/Alu blister,True,2026-02-28T06:26:33.561463
412635161405846507,PROD-00311,Furosemide 2% Hard Gelatin Capsule,Furosemide,,Furosemide,CAP,Hard Gelatin Capsule,IV,2%,,mg,Ophthalmology,NDA-620248,60,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.561472
98076733317837972,PROD-00312,Atorvastatin 100 IU/mL Lyophilized Powder for Injection,Atorvastatin,ATORBRAND-33,Atorvastatin,INJ,Lyophilized Powder for Injection,IM,100 IU/mL,100.0,IU/mL,Nephrology,,24,Store below 30C,Amber glass bottle,True,2026-02-28T06:26:33.561478
944840786500725380,PROD-00313,Rivaroxaban 10 mg Film-Coated Tablet,Rivaroxaban,,Rivaroxaban,TAB,Film-Coated Tablet,ORAL,10 mg,10.0,mg,Gastroenterology,NDA-257375,36,Store below 25C,Prefilled syringe,True,2026-02-28T06:26:33.561484
98562679469027302,PROD-00314,Liraglutide 50 mg/mL Topical Ointment,Liraglutide,LIRABRAND-54,Liraglutide,OIN,Topical Ointment,SC,50 mg/mL,50.0,mg/mL,Hematology,NDA-966120,24,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.561492
371154494676863334,PROD-00315,Levothyroxine 10 mg Oral Solution,Levothyroxine,,Levothyroxine,SOL,Oral Solution,IM,10 mg,10.0,mg,Pain,NDA-520400,24,Store at -20C,LDPE bag,True,2026-02-28T06:26:33.561497
179714121265051460,PROD-00316,Montelukast 2.5 mg/mL Transdermal Patch,Montelukast,,Montelukast,PATCH,Transdermal Patch,INHALATION,2.5 mg/mL,2.5,mg/mL,Gastroenterology,,36,Store at 2-8C,Prefilled syringe,True,2026-02-28T06:26:33.561502
517197755544176229,PROD-00317,Rosuvastatin 300 IU/mL Topical Ointment,Rosuvastatin,ROSUBRAND-76,Rosuvastatin,OIN,Topical Ointment,SC,300 IU/mL,300.0,IU/mL,Gastroenterology,NDA-913575,36,Store in dry place,Prefilled syringe,True,2026-02-28T06:26:33.561508
242133552217463868,PROD-00318,Vildagliptin 500 mg Transdermal Patch,Vildagliptin,,Vildagliptin,PATCH,Transdermal Patch,IM,500 mg,500.0,mg,Respiratory,,48,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.561513
134525308026667660,PROD-00319,Dulaglutide 5 mg Lyophilized Powder,Dulaglutide,,Dulaglutide,LYOPH,Lyophilized Powder,INHALATION,5 mg,5.0,mg,Dermatology,NDA-873935,48,Store below 25C,Glass vial,True,2026-02-28T06:26:33.561518
232073421479781774,PROD-00320,Apixaban 50 mg/mL Chewable Tablet,Apixaban,APIXBRAND-19,Apixaban,TAB,Chewable Tablet,OPHTHALMIC,50 mg/mL,50.0,mg/mL,Hematology,NDA-146032,36,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.561527
215786612474134594,PROD-00321,Dulaglutide 10 mg/mL Lyophilized Powder,Dulaglutide,DULABRAND-11,Dulaglutide,LYOPH,Lyophilized Powder,OPHTHALMIC,10 mg/mL,10.0,mg/mL,Ophthalmology,,36,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.561533
493504589754839502,PROD-00322,Tamsulosin 100 IU/mL Immediate-Release Tablet,Tamsulosin,TAMSBRAND-17,Tamsulosin,TAB,Immediate-Release Tablet,ORAL,100 IU/mL,100.0,IU/mL,Immunology,NDA-992247,48,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.561539
466595724578464949,PROD-00323,Saxagliptin 5 mg/mL Soft Gelatin Capsule,Saxagliptin,,Saxagliptin,CAP,Soft Gelatin Capsule,OPHTHALMIC,5 mg/mL,5.0,mg/mL,Cardiology,NDA-242723,24,Store below 30C,HDPE bottle,True,2026-02-28T06:26:33.561544
1063029220098708245,PROD-00324,Azithromycin 0.5% Lyophilized Powder for Injection,Azithromycin,AZITBRAND-69,Azithromycin,INJ,Lyophilized Powder for Injection,INHALATION,0.5%,,mg,Infectious Disease,NDA-317722,60,Store at 2-8C,Alu/Alu blister,True,2026-02-28T06:26:33.561550
808372467264121935,PROD-00325,Pantoprazole 50 mg Metered-Dose Inhaler,Pantoprazole,,Pantoprazole,INH,Metered-Dose Inhaler,IV,50 mg,50.0,mg,Dermatology,NDA-838936,24,Store below 30C,LDPE bag,True,2026-02-28T06:26:33.561556
613994069073564696,PROD-00326,Clopidogrel 25 mg Extended-Release Tablet,Clopidogrel,CLOPBRAND-51,Clopidogrel,TAB,Extended-Release Tablet,SC,25 mg,25.0,mg,Pain,,48,Store at 2-8C,LDPE bag,True,2026-02-28T06:26:33.561561
1105561796151254214,PROD-00327,Amoxicillin 20 mg/mL Film-Coated Tablet,Amoxicillin,AMOXBRAND-71,Amoxicillin,TAB,Film-Coated Tablet,OPHTHALMIC,20 mg/mL,20.0,mg/mL,Immunology,,24,Store below 30C,HDPE bottle,True,2026-02-28T06:26:33.561566
957566328979056482,PROD-00328,Acetaminophen 500 mg Film-Coated Tablet,Acetaminophen,,Acetaminophen,TAB,Film-Coated Tablet,IM,500 mg,500.0,mg,Respiratory,NDA-760914,24,Protect from light,Prefilled syringe,True,2026-02-28T06:26:33.561575
493542789092470614,PROD-00329,Pantoprazole 25 mg Lyophilized Powder,Pantoprazole,PANTBRAND-26,Pantoprazole,LYOPH,Lyophilized Powder,ORAL,25 mg,25.0,mg,Dermatology,NDA-235047,24,Store at 2-8C,HDPE bottle,True,2026-02-28T06:26:33.561584
42844227493621830,PROD-00330,Metformin 10 mg Lyophilized Powder for Injection,Metformin,METFBRAND-56,Metformin,INJ,Lyophilized Powder for Injection,IM,10 mg,10.0,mg,Hematology,NDA-130914,60,Store in dry place,Alu/Alu blister,True,2026-02-28T06:26:33.561592
235461225484649422,PROD-00331,Amoxicillin 250 mg Soft Gelatin Capsule,Amoxicillin,,Amoxicillin,CAP,Soft Gelatin Capsule,IM,250 mg,250.0,mg,Gastroenterology,NDA-136332,36,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561598
372729312466864872,PROD-00332,Sitagliptin 5% Solution for Injection,Sitagliptin,,Sitagliptin,INJ,Solution for Injection,OPHTHALMIC,5%,,mg,Endocrinology,NDA-539599,36,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.561603
403694301775939468,PROD-00333,Apixaban 5% Chewable Tablet,Apixaban,APIXBRAND-92,Apixaban,TAB,Chewable Tablet,ORAL,5%,,mg,Infectious Disease,NDA-919394,60,Store at 2-8C,Prefilled syringe,True,2026-02-28T06:26:33.561609
844651741553426470,PROD-00334,Rivaroxaban 20 mg/mL Soft Gelatin Capsule,Rivaroxaban,,Rivaroxaban,CAP,Soft Gelatin Capsule,TOPICAL,20 mg/mL,20.0,mg/mL,Infectious Disease,NDA-130726,48,Store below 25C,LDPE bag,True,2026-02-28T06:26:33.561614
733252189330924557,PROD-00335,Empagliflozin 10 mg/mL Oral Solution,Empagliflozin,EMPABRAND-13,Empagliflozin,SOL,Oral Solution,SC,10 mg/mL,10.0,mg/mL,Immunology,NDA-379473,24,Store below 30C,Prefilled syringe,True,2026-02-28T06:26:33.561623
613610660465057330,PROD-00336,Telmisartan 200 mg Soft Gelatin Capsule,Telmisartan,,Telmisartan,CAP,Soft Gelatin Capsule,IM,200 mg,200.0,mg,Infectious Disease,NDA-831514,48,Protect from light,HDPE bottle,True,2026-02-28T06:26:33.561628
658248409734524055,PROD-00337,Liraglutide 10 mg/mL Topical Ointment,Liraglutide,LIRABRAND-25,Liraglutide,OIN,Topical Ointment,IM,10 mg/mL,10.0,mg/mL,Nephrology,NDA-616137,48,Store below 30C,Alu/Alu blister,True,2026-02-28T06:26:33.561634
991451188909010574,PROD-00338,Metformin 10 mg Immediate-Release Tablet,Metformin,METFBRAND-3,Metformin,TAB,Immediate-Release Tablet,SC,10 mg,10.0,mg,Pain,NDA-447848,36,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.561639
513860532816830885,PROD-00339,Liraglutide 5 mg/mL Extended-Release Tablet,Liraglutide,,Liraglutide,TAB,Extended-Release Tablet,ORAL,5 mg/mL,5.0,mg/mL,Ophthalmology,NDA-248533,24,Protect from light,LDPE bag,True,2026-02-28T06:26:33.561645
968197959741141478,PROD-00340,Fluoxetine 10 mg/mL Immediate-Release Tablet,Fluoxetine,FLUOBRAND-44,Fluoxetine,TAB,Immediate-Release Tablet,NASAL,10 mg/mL,10.0,mg/mL,Endocrinology,NDA-265154,60,Store in dry place,Alu/Alu blister,True,2026-02-28T06:26:33.561653
343061356003438836,PROD-00341,Insulin Glargine 200 mg Soft Gelatin Capsule,Insulin Glargine,,Insulin Glargine,CAP,Soft Gelatin Capsule,INHALATION,200 mg,200.0,mg,Ophthalmology,NDA-496764,48,Store in dry place,Amber glass bottle,True,2026-02-28T06:26:33.561659
987023257364195871,PROD-00342,Montelukast 200 mg Extended-Release Tablet,Montelukast,MONTBRAND-74,Montelukast,TAB,Extended-Release Tablet,ORAL,200 mg,200.0,mg,Respiratory,NDA-908274,24,Store below 30C,Prefilled syringe,True,2026-02-28T06:26:33.561665
797639580378804017,PROD-00343,Clopidogrel 300 IU/mL Lyophilized Powder,Clopidogrel,CLOPBRAND-14,Clopidogrel,LYOPH,Lyophilized Powder,SC,300 IU/mL,300.0,IU/mL,Gastroenterology,,24,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.561672
200252072953795238,PROD-00344,Clopidogrel 25 mg Extended-Release Tablet,Clopidogrel,CLOPBRAND-34,Clopidogrel,TAB,Extended-Release Tablet,INHALATION,25 mg,25.0,mg,Immunology,NDA-171087,48,Store at 2-8C,LDPE bag,True,2026-02-28T06:26:33.561678
88898565841965610,PROD-00345,Losartan 5 mg Topical Ointment,Losartan,LOSABRAND-94,Losartan,OIN,Topical Ointment,ORAL,5 mg,5.0,mg,Respiratory,NDA-534130,60,Store at -20C,PVC/Alu blister,True,2026-02-28T06:26:33.561685
672607827146275495,PROD-00346,Adalimumab 50 mg Solution for Injection,Adalimumab,ADALBRAND-74,Adalimumab,INJ,Solution for Injection,OPHTHALMIC,50 mg,50.0,mg,Dermatology,NDA-336540,36,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.561691
706233336820182304,PROD-00347,Metformin 5 mg Hard Gelatin Capsule,Metformin,,Metformin,CAP,Hard Gelatin Capsule,INHALATION,5 mg,5.0,mg,Cardiology,,36,Store at -20C,Glass vial,True,2026-02-28T06:26:33.561696
623934772855505798,PROD-00348,Canagliflozin 5% Immediate-Release Tablet,Canagliflozin,CANABRAND-79,Canagliflozin,TAB,Immediate-Release Tablet,IV,5%,,mg,Gastroenterology,NDA-552275,36,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.561703
935751198925491166,PROD-00349,Azithromycin 50 mg Film-Coated Tablet,Azithromycin,,Azithromycin,TAB,Film-Coated Tablet,INHALATION,50 mg,50.0,mg,Immunology,NDA-681028,48,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561708
144974586768442546,PROD-00350,Rosuvastatin 50 mg Chewable Tablet,Rosuvastatin,ROSUBRAND-71,Rosuvastatin,TAB,Chewable Tablet,ORAL,50 mg,50.0,mg,Gastroenterology,,48,Store below 25C,Alu/Alu blister,True,2026-02-28T06:26:33.561716
532929015975460461,PROD-00351,Omeprazole 300 IU/mL Hard Gelatin Capsule,Omeprazole,,Omeprazole,CAP,Hard Gelatin Capsule,OPHTHALMIC,300 IU/mL,300.0,IU/mL,Oncology,NDA-769191,48,Store below 25C,Alu/Alu blister,True,2026-02-28T06:26:33.561727
921954047516987416,PROD-00352,Levothyroxine 20 mg/mL Hard Gelatin Capsule,Levothyroxine,LEVOBRAND-85,Levothyroxine,CAP,Hard Gelatin Capsule,OPHTHALMIC,20 mg/mL,20.0,mg/mL,Endocrinology,,60,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.561733
908444388079033469,PROD-00353,Telmisartan 200 mg Soft Gelatin Capsule,Telmisartan,,Telmisartan,CAP,Soft Gelatin Capsule,OPHTHALMIC,200 mg,200.0,mg,Gastroenterology,NDA-337232,48,Protect from light,HDPE bottle,True,2026-02-28T06:26:33.561739
1016481134485461823,PROD-00354,Simvastatin 50 mg Transdermal Patch,Simvastatin,SIMVBRAND-70,Simvastatin,PATCH,Transdermal Patch,IV,50 mg,50.0,mg,Respiratory,NDA-718372,36,Protect from light,HDPE bottle,True,2026-02-28T06:26:33.561748
856904549908273296,PROD-00355,Telmisartan 2% Metered-Dose Inhaler,Telmisartan,TELMBRAND-88,Telmisartan,INH,Metered-Dose Inhaler,NASAL,2%,,mg,Gastroenterology,NDA-347088,60,Store at 2-8C,HDPE bottle,True,2026-02-28T06:26:33.561757
190129992798502864,PROD-00356,Tamsulosin 10 mg Lyophilized Powder,Tamsulosin,,Tamsulosin,LYOPH,Lyophilized Powder,IM,10 mg,10.0,mg,Nephrology,NDA-275284,36,Store below 30C,Glass vial,True,2026-02-28T06:26:33.561766
551450811412591478,PROD-00357,Metformin 25 mg Solution for Injection,Metformin,,Metformin,INJ,Solution for Injection,NASAL,25 mg,25.0,mg,Dermatology,,48,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.561775
1004509994731466233,PROD-00358,Amlodipine 20 mg/mL Immediate-Release Tablet,Amlodipine,AMLOBRAND-36,Amlodipine,TAB,Immediate-Release Tablet,NASAL,20 mg/mL,20.0,mg/mL,Pain,NDA-112964,60,Store below 25C,Alu/Alu blister,True,2026-02-28T06:26:33.561782
299522422027106896,PROD-00359,Simvastatin 100 IU/mL Extended-Release Tablet,Simvastatin,SIMVBRAND-73,Simvastatin,TAB,Extended-Release Tablet,IV,100 IU/mL,100.0,IU/mL,Nephrology,,48,Protect from light,PVC/Alu blister,True,2026-02-28T06:26:33.561791
422985908885172100,PROD-00360,Carvedilol 20 mg/mL Hard Gelatin Capsule,Carvedilol,CARVBRAND-61,Carvedilol,CAP,Hard Gelatin Capsule,OPHTHALMIC,20 mg/mL,20.0,mg/mL,Oncology,,60,Store below 30C,Prefilled syringe,True,2026-02-28T06:26:33.561800
248803969318759445,PROD-00361,Rituximab 20 mg/mL Topical Cream,Rituximab,RITUBRAND-43,Rituximab,CRM,Topical Cream,ORAL,20 mg/mL,20.0,mg/mL,Hematology,NDA-881975,60,Store at 2-8C,PVC/Alu blister,True,2026-02-28T06:26:33.561810
476873182290218205,PROD-00362,Ibuprofen 2.5 mg/mL Soft Gelatin Capsule,Ibuprofen,,Ibuprofen,CAP,Soft Gelatin Capsule,TOPICAL,2.5 mg/mL,2.5,mg/mL,Gastroenterology,NDA-818119,24,Store below 30C,Glass vial,True,2026-02-28T06:26:33.561820
956104767632880398,PROD-00363,Rosuvastatin 0.5% Topical Ointment,Rosuvastatin,,Rosuvastatin,OIN,Topical Ointment,INHALATION,0.5%,,mg,Respiratory,NDA-193624,36,Store at -20C,Glass vial,True,2026-02-28T06:26:33.561828
1045283481082310752,PROD-00364,Carvedilol 1% Topical Ointment,Carvedilol,CARVBRAND-66,Carvedilol,OIN,Topical Ointment,INHALATION,1%,,mg,Nephrology,,48,Store in dry place,Prefilled syringe,True,2026-02-28T06:26:33.561837
847821563252253830,PROD-00365,Tamsulosin 2% Extended-Release Tablet,Tamsulosin,,Tamsulosin,TAB,Extended-Release Tablet,ORAL,2%,,mg,Immunology,NDA-361609,24,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.561846
552967496694659912,PROD-00366,Fluoxetine 250 mg Topical Ointment,Fluoxetine,FLUOBRAND-60,Fluoxetine,OIN,Topical Ointment,TOPICAL,250 mg,250.0,mg,Pain,NDA-229890,24,Store below 30C,PVC/Alu blister,True,2026-02-28T06:26:33.561853
667372257135090204,PROD-00367,Sitagliptin 0.5% Oral Suspension,Sitagliptin,SITABRAND-61,Sitagliptin,SUS,Oral Suspension,IM,0.5%,,mg,Ophthalmology,NDA-460971,36,Store at 2-8C,Amber glass bottle,True,2026-02-28T06:26:33.561858
1030644941502094515,PROD-00368,Dulaglutide 2.5 mg/mL Immediate-Release Tablet,Dulaglutide,DULABRAND-21,Dulaglutide,TAB,Immediate-Release Tablet,ORAL,2.5 mg/mL,2.5,mg/mL,Ophthalmology,NDA-324729,36,Store in dry place,Glass vial,True,2026-02-28T06:26:33.561864
1073053291953595291,PROD-00369,Semaglutide 1 g Chewable Tablet,Semaglutide,SEMABRAND-99,Semaglutide,TAB,Chewable Tablet,NASAL,1 g,1.0,g,Dermatology,,36,Store in dry place,Glass vial,True,2026-02-28T06:26:33.561870
748299790557029992,PROD-00370,Rituximab 5 mg Transdermal Patch,Rituximab,,Rituximab,PATCH,Transdermal Patch,SC,5 mg,5.0,mg,Nephrology,NDA-847362,48,Store at -20C,Alu/Alu blister,True,2026-02-28T06:26:33.561879
854901146329997821,PROD-00371,Duloxetine 1 g Lyophilized Powder for Injection,Duloxetine,DULOBRAND-87,Duloxetine,INJ,Lyophilized Powder for Injection,SC,1 g,1.0,g,Pain,NDA-516444,24,Store below 25C,Prefilled syringe,True,2026-02-28T06:26:33.561885
342092863715340603,PROD-00372,Insulin Lispro 10 mg/mL Metered-Dose Inhaler,Insulin Lispro,,Insulin Lispro,INH,Metered-Dose Inhaler,TOPICAL,10 mg/mL,10.0,mg/mL,Cardiology,NDA-452618,48,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561891
1052611710794922969,PROD-00373,Escitalopram 2.5 mg/mL Hard Gelatin Capsule,Escitalopram,,Escitalopram,CAP,Hard Gelatin Capsule,SC,2.5 mg/mL,2.5,mg/mL,Nephrology,NDA-159532,60,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561896
172769442221074477,PROD-00374,Semaglutide 5 mg Extended-Release Tablet,Semaglutide,SEMABRAND-34,Semaglutide,TAB,Extended-Release Tablet,OPHTHALMIC,5 mg,5.0,mg,Respiratory,NDA-872519,24,Protect from light,Amber glass bottle,True,2026-02-28T06:26:33.561902
365789210170060693,PROD-00375,Nivolumab 250 mg Metered-Dose Inhaler,Nivolumab,NIVOBRAND-29,Nivolumab,INH,Metered-Dose Inhaler,INHALATION,250 mg,250.0,mg,Dermatology,NDA-923024,60,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561910
23784075160773542,PROD-00376,Rivaroxaban 200 mg Hard Gelatin Capsule,Rivaroxaban,,Rivaroxaban,CAP,Hard Gelatin Capsule,IM,200 mg,200.0,mg,Gastroenterology,,48,Store in dry place,LDPE bag,True,2026-02-28T06:26:33.561915
725382454630324221,PROD-00377,Pembrolizumab 200 mg Transdermal Patch,Pembrolizumab,PEMBBRAND-29,Pembrolizumab,PATCH,Transdermal Patch,INHALATION,200 mg,200.0,mg,Infectious Disease,NDA-422002,60,Store at 2-8C,PVC/Alu blister,True,2026-02-28T06:26:33.561921
448388408401680959,PROD-00378,Pantoprazole 2.5 mg/mL Oral Suspension,Pantoprazole,PANTBRAND-61,Pantoprazole,SUS,Oral Suspension,OPHTHALMIC,2.5 mg/mL,2.5,mg/mL,Oncology,NDA-711922,24,Store at -20C,Glass vial,True,2026-02-28T06:26:33.561928
646516041502061360,PROD-00379,Rivaroxaban 20 mg/mL Immediate-Release Tablet,Rivaroxaban,RIVABRAND-20,Rivaroxaban,TAB,Immediate-Release Tablet,TOPICAL,20 mg/mL,20.0,mg/mL,CNS,NDA-459315,60,Protect from light,Alu/Alu blister,True,2026-02-28T06:26:33.561935
245389488322429490,PROD-00380,Simvastatin 200 mg Soft Gelatin Capsule,Simvastatin,SIMVBRAND-81,Simvastatin,CAP,Soft Gelatin Capsule,IV,200 mg,200.0,mg,CNS,NDA-160831,24,Store at -20C,PVC/Alu blister,True,2026-02-28T06:26:33.561943
477822669042839245,PROD-00381,Hydrochlorothiazide 200 mg Transdermal Patch,Hydrochlorothiazide,HYDRBRAND-98,Hydrochlorothiazide,PATCH,Transdermal Patch,IM,200 mg,200.0,mg,Nephrology,,60,Store in dry place,Alu/Alu blister,True,2026-02-28T06:26:33.561951
989807159967157914,PROD-00382,Tamsulosin 1% Solution for Injection,Tamsulosin,,Tamsulosin,INJ,Solution for Injection,NASAL,1%,,mg,Pain,,48,Store below 25C,PVC/Alu blister,True,2026-02-28T06:26:33.561955
594308972188156835,PROD-00383,Vildagliptin 2% Metered-Dose Inhaler,Vildagliptin,,Vildagliptin,INH,Metered-Dose Inhaler,SC,2%,,mg,Oncology,NDA-360909,36,Store in dry place,PVC/Alu blister,True,2026-02-28T06:26:33.561970
1063739370168460945,PROD-00384,Rosuvastatin 50 mg Extended-Release Tablet,Rosuvastatin,ROSUBRAND-40,Rosuvastatin,TAB,Extended-Release Tablet,NASAL,50 mg,50.0,mg,CNS,,24,Store at 2-8C,PVC/Alu blister,True,2026-02-28T06:26:33.561977
1122935846576123767,PROD-00385,Dapagliflozin 2% Topical Ointment,Dapagliflozin,DAPABRAND-88,Dapagliflozin,OIN,Topical Ointment,INHALATION,2%,,mg,CNS,NDA-613989,48,Store below 30C,Glass vial,True,2026-02-28T06:26:33.561983
287300475376866703,PROD-00386,Tamsulosin 500 mg Film-Coated Tablet,Tamsulosin,TAMSBRAND-17,Tamsulosin,TAB,Film-Coated Tablet,SC,500 mg,500.0,mg,Immunology,NDA-718337,36,Store below 25C,PVC/Alu blister,True,2026-02-28T06:26:33.561988
807780313897017119,PROD-00387,Liraglutide 10 mg Topical Cream,Liraglutide,LIRABRAND-33,Liraglutide,CRM,Topical Cream,NASAL,10 mg,10.0,mg,Nephrology,NDA-150947,24,Store in dry place,HDPE bottle,True,2026-02-28T06:26:33.561994
943782163874160047,PROD-00388,Insulin Glargine 5 mg Metered-Dose Inhaler,Insulin Glargine,INSUBRAND-54,Insulin Glargine,INH,Metered-Dose Inhaler,ORAL,5 mg,5.0,mg,Gastroenterology,NDA-673867,48,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.561999
243347486658677149,PROD-00389,Simvastatin 5 mg Chewable Tablet,Simvastatin,SIMVBRAND-13,Simvastatin,TAB,Chewable Tablet,TOPICAL,5 mg,5.0,mg,Dermatology,NDA-753050,36,Store at -20C,LDPE bag,True,2026-02-28T06:26:33.562018
7777815257225442,PROD-00390,Losartan 300 IU/mL Oral Solution,Losartan,,Losartan,SOL,Oral Solution,IV,300 IU/mL,300.0,IU/mL,Nephrology,,36,Protect from light,Glass vial,True,2026-02-28T06:26:33.562028
625565430526864108,PROD-00391,Alogliptin 2% Hard Gelatin Capsule,Alogliptin,ALOGBRAND-53,Alogliptin,CAP,Hard Gelatin Capsule,SC,2%,,mg,Endocrinology,,60,Store below 30C,Amber glass bottle,True,2026-02-28T06:26:33.562033
1035207008345929265,PROD-00392,Empagliflozin 500 mg Soft Gelatin Capsule,Empagliflozin,,Empagliflozin,CAP,Soft Gelatin Capsule,ORAL,500 mg,500.0,mg,Cardiology,NDA-975804,60,Store below 30C,HDPE bottle,True,2026-02-28T06:26:33.562038
149109576379026658,PROD-00393,Alogliptin 25 mg Oral Solution,Alogliptin,ALOGBRAND-83,Alogliptin,SOL,Oral Solution,IV,25 mg,25.0,mg,Immunology,NDA-410401,48,Store at -20C,HDPE bottle,True,2026-02-28T06:26:33.562044
11195008920067929,PROD-00394,Losartan 200 mg Metered-Dose Inhaler,Losartan,LOSABRAND-47,Losartan,INH,Metered-Dose Inhaler,ORAL,200 mg,200.0,mg,Nephrology,NDA-546688,24,Store below 25C,LDPE bag,True,2026-02-28T06:26:33.562049
308688047858770432,PROD-00395,Vildagliptin 10 mg Lyophilized Powder,Vildagliptin,VILDBRAND-85,Vildagliptin,LYOPH,Lyophilized Powder,ORAL,10 mg,10.0,mg,Dermatology,,48,Store at -20C,Prefilled syringe,True,2026-02-28T06:26:33.562055
538361150541522713,PROD-00396,Escitalopram 25 mg Lyophilized Powder,Escitalopram,ESCIBRAND-24,Escitalopram,LYOPH,Lyophilized Powder,INHALATION,25 mg,25.0,mg,Cardiology,NDA-578715,48,Store at -20C,Amber glass bottle,True,2026-02-28T06:26:33.562060
101268993955423947,PROD-00397,Empagliflozin 50 mg/mL Transdermal Patch,Empagliflozin,,Empagliflozin,PATCH,Transdermal Patch,IM,50 mg/mL,50.0,mg/mL,Hematology,NDA-985364,36,Store below 25C,Alu/Alu blister,True,2026-02-28T06:26:33.562068
